csp,service,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,python_call,http_path,produced_fields,fields_types,fields_operators,resource_type,resource_id_field,resource_id_param,rule_count,check_rule_yaml,is_active,updated_at
ibm,iam,ibm.iam.get-profile,read_list,Yes,ibm.iam.get-profile,ibm.iam.get-profile,1,0,ibm.iam.get-profile[profile_id|profile_name|created_at|updated_at|tags],ibm_platform_services.iam.IamV1().get_profile().get_result(),,profile.profile_id|profile.profile_name|profile.created_at|profile.updated_at|profile.tags,profile.profile_id:string|profile.profile_name:string|profile.created_at:string|profile.updated_at:string|profile.tags:array,"profile.profile_id:equals, not_equals, contains, in|profile.profile_name:equals, not_equals, contains, in|profile.created_at:equals, not_equals, contains, in|profile.updated_at:equals, not_equals, contains, in|profile.tags:equals, not_equals, contains, in",,profile.profile_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.get-profile-identities,read_list,Yes,ibm.iam.get-profile-identities,ibm.iam.get-profile-identities,1,0,ibm.iam.get-profile-identities[profile_identity_id|profile_identity_name|created_at|updated_at|tags],ibm_platform_services.iam.IamV1().get_profile_identities().get_result(),,profile_identity.profile_identity_id|profile_identity.profile_identity_name|profile_identity.created_at|profile_identity.updated_at|profile_identity.tags,profile_identity.profile_identity_id:string|profile_identity.profile_identity_name:string|profile_identity.created_at:string|profile_identity.updated_at:string|profile_identity.tags:array,"profile_identity.profile_identity_id:equals, not_equals, contains, in|profile_identity.profile_identity_name:equals, not_equals, contains, in|profile_identity.created_at:equals, not_equals, contains, in|profile_identity.updated_at:equals, not_equals, contains, in|profile_identity.tags:equals, not_equals, contains, in",,profile_identity.profile_identity_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.get-profile-template-version,read_list,Yes,ibm.iam.get-profile-template-version,ibm.iam.get-profile-template-version,1,0,ibm.iam.get-profile-template-version[profile_template_version_id|profile_template_version_name|created_at|updated_at|tags],ibm_platform_services.iam.IamV1().get_profile_template_version().get_result(),,profile_template_version.profile_template_version_id|profile_template_version.profile_template_version_name|profile_template_version.created_at|profile_template_version.updated_at|profile_template_version.tags,profile_template_version.profile_template_version_id:string|profile_template_version.profile_template_version_name:string|profile_template_version.created_at:string|profile_template_version.updated_at:string|profile_template_version.tags:array,"profile_template_version.profile_template_version_id:equals, not_equals, contains, in|profile_template_version.profile_template_version_name:equals, not_equals, contains, in|profile_template_version.created_at:equals, not_equals, contains, in|profile_template_version.updated_at:equals, not_equals, contains, in|profile_template_version.tags:equals, not_equals, contains, in",,profile_template_version.profile_template_version_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.get-report,read_list,Yes,ibm.iam.get-report,ibm.iam.get-report,1,0,ibm.iam.get-report[report_id|report_name|created_at|updated_at|tags],ibm_platform_services.iam.IamV1().get_report().get_result(),,report.report_id|report.report_name|report.created_at|report.updated_at|report.tags,report.report_id:string|report.report_name:string|report.created_at:string|report.updated_at:string|report.tags:array,"report.report_id:equals, not_equals, contains, in|report.report_name:equals, not_equals, contains, in|report.created_at:equals, not_equals, contains, in|report.updated_at:equals, not_equals, contains, in|report.tags:equals, not_equals, contains, in",,report.report_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.get-service-id,read_list,Yes,ibm.iam.get-service-id,ibm.iam.get-service-id,1,0,ibm.iam.get-service-id[service_id_id|service_id_name|created_at|updated_at|tags],ibm_platform_services.iam.IamV1().get_service_id().get_result(),,service_id.service_id_id|service_id.service_id_name|service_id.created_at|service_id.updated_at|service_id.tags,service_id.service_id_id:string|service_id.service_id_name:string|service_id.created_at:string|service_id.updated_at:string|service_id.tags:array,"service_id.service_id_id:equals, not_equals, contains, in|service_id.service_id_name:equals, not_equals, contains, in|service_id.created_at:equals, not_equals, contains, in|service_id.updated_at:equals, not_equals, contains, in|service_id.tags:equals, not_equals, contains, in",,service_id.service_id_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.get-service-id-group,read_list,Yes,ibm.iam.get-service-id-group,ibm.iam.get-service-id-group,1,0,ibm.iam.get-service-id-group[service_id_group_id|service_id_group_name|created_at|updated_at|tags],ibm_platform_services.iam.IamV1().get_service_id_group().get_result(),,service_id_group.service_id_group_id|service_id_group.service_id_group_name|service_id_group.created_at|service_id_group.updated_at|service_id_group.tags,service_id_group.service_id_group_id:string|service_id_group.service_id_group_name:string|service_id_group.created_at:string|service_id_group.updated_at:string|service_id_group.tags:array,"service_id_group.service_id_group_id:equals, not_equals, contains, in|service_id_group.service_id_group_name:equals, not_equals, contains, in|service_id_group.created_at:equals, not_equals, contains, in|service_id_group.updated_at:equals, not_equals, contains, in|service_id_group.tags:equals, not_equals, contains, in",,service_id_group.service_id_group_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.get-trusted-profile-assignment,read_list,Yes,ibm.iam.get-trusted-profile-assignment,ibm.iam.get-trusted-profile-assignment,1,0,ibm.iam.get-trusted-profile-assignment[trusted_profile_assignment_id|trusted_profile_assignment_name|created_at|updated_at|tags],ibm_platform_services.iam.IamV1().get_trusted_profile_assignment().get_result(),,trusted_profile_assignment.trusted_profile_assignment_id|trusted_profile_assignment.trusted_profile_assignment_name|trusted_profile_assignment.created_at|trusted_profile_assignment.updated_at|trusted_profile_assignment.tags,trusted_profile_assignment.trusted_profile_assignment_id:string|trusted_profile_assignment.trusted_profile_assignment_name:string|trusted_profile_assignment.created_at:string|trusted_profile_assignment.updated_at:string|trusted_profile_assignment.tags:array,"trusted_profile_assignment.trusted_profile_assignment_id:equals, not_equals, contains, in|trusted_profile_assignment.trusted_profile_assignment_name:equals, not_equals, contains, in|trusted_profile_assignment.created_at:equals, not_equals, contains, in|trusted_profile_assignment.updated_at:equals, not_equals, contains, in|trusted_profile_assignment.tags:equals, not_equals, contains, in",,trusted_profile_assignment.trusted_profile_assignment_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.list-account-settings-assignments,read_list,Yes,ibm.iam.list-account-settings-assignments,ibm.iam.list-account-settings-assignments,1,0,ibm.iam.list-account-settings-assignments[iam_id|entity_tag|account_id|description],ibm_platform_services.iam.IamV1().list_account_settings_assignments().get_result(),,iam_id|account_settings_assignment.entity_tag|account_id|account_settings_assignment.description,iam_id:string|account_settings_assignment.entity_tag:string|account_id:string|account_settings_assignment.description:string,"iam_id:equals, not_equals, contains, in|account_settings_assignment.entity_tag:equals, not_equals, contains, in|account_id:equals, not_equals, contains, in|account_settings_assignment.description:equals, not_equals, contains, in",,account_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.list-account-settings-templates,read_list,Yes,ibm.iam.list-account-settings-templates,ibm.iam.list-account-settings-templates,1,0,ibm.iam.list-account-settings-templates[account_settings_templat_id|account_settings_templat_name|created_at|updated_at|tags|entity_tag|...],ibm_platform_services.iam.IamV1().list_account_settings_templates().get_result(),,account_settings_templat.account_settings_templat_id|account_settings_templat.account_settings_templat_name|account_settings_templat.created_at|account_settings_templat.updated_at|account_settings_templat.tags|account_settings_templat.entity_tag|account_settings_templat.description,account_settings_templat.account_settings_templat_id:string|account_settings_templat.account_settings_templat_name:string|account_settings_templat.created_at:string|account_settings_templat.updated_at:string|account_settings_templat.tags:array|account_settings_templat.entity_tag:string|account_settings_templat.description:string,"account_settings_templat.account_settings_templat_id:equals, not_equals, contains, in|account_settings_templat.account_settings_templat_name:equals, not_equals, contains, in|account_settings_templat.created_at:equals, not_equals, contains, in|account_settings_templat.updated_at:equals, not_equals, contains, in|account_settings_templat.tags:equals, not_equals, contains, in|account_settings_templat.entity_tag:equals, not_equals, contains, in|account_settings_templat.description:equals, not_equals, contains, in",,account_settings_templat.account_settings_templat_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.list-api-keys,read_list,Yes,ibm.iam.list-api-keys,ibm.iam.list-api-keys,1,0,ibm.iam.list-api-keys[entity_tag|description],ibm_platform_services.iam.IamV1().list_api_keys().get_result(),,api_key.entity_tag|api_key.description,api_key.entity_tag:string|api_key.description:string,"api_key.entity_tag:equals, not_equals, contains, in|api_key.description:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.list-claim-rules,read_list,Yes,ibm.iam.list-claim-rules,ibm.iam.list-claim-rules,1,0,ibm.iam.list-claim-rules[claim_rul_id|claim_rul_name|created_at|updated_at|tags|entity_tag|...],ibm_platform_services.iam.IamV1().list_claim_rules().get_result(),,claim_rul.claim_rul_id|claim_rul.claim_rul_name|claim_rul.created_at|claim_rul.updated_at|claim_rul.tags|claim_rul.entity_tag|claim_rul.description,claim_rul.claim_rul_id:string|claim_rul.claim_rul_name:string|claim_rul.created_at:string|claim_rul.updated_at:string|claim_rul.tags:array|claim_rul.entity_tag:string|claim_rul.description:string,"claim_rul.claim_rul_id:equals, not_equals, contains, in|claim_rul.claim_rul_name:equals, not_equals, contains, in|claim_rul.created_at:equals, not_equals, contains, in|claim_rul.updated_at:equals, not_equals, contains, in|claim_rul.tags:equals, not_equals, contains, in|claim_rul.entity_tag:equals, not_equals, contains, in|claim_rul.description:equals, not_equals, contains, in",,claim_rul.claim_rul_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.list-links,read_list,Yes,ibm.iam.list-links,ibm.iam.list-links,1,0,ibm.iam.list-links[entity_tag|description],ibm_platform_services.iam.IamV1().list_links().get_result(),,link.entity_tag|link.description,link.entity_tag:string|link.description:string,"link.entity_tag:equals, not_equals, contains, in|link.description:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.list-profile-templates,read_list,Yes,ibm.iam.list-profile-templates,ibm.iam.list-profile-templates,1,0,ibm.iam.list-profile-templates[profile_templat_id|profile_templat_name|created_at|updated_at|tags|entity_tag|...],ibm_platform_services.iam.IamV1().list_profile_templates().get_result(),,profile_templat.profile_templat_id|profile_templat.profile_templat_name|profile_templat.created_at|profile_templat.updated_at|profile_templat.tags|profile_templat.entity_tag|profile_templat.description,profile_templat.profile_templat_id:string|profile_templat.profile_templat_name:string|profile_templat.created_at:string|profile_templat.updated_at:string|profile_templat.tags:array|profile_templat.entity_tag:string|profile_templat.description:string,"profile_templat.profile_templat_id:equals, not_equals, contains, in|profile_templat.profile_templat_name:equals, not_equals, contains, in|profile_templat.created_at:equals, not_equals, contains, in|profile_templat.updated_at:equals, not_equals, contains, in|profile_templat.tags:equals, not_equals, contains, in|profile_templat.entity_tag:equals, not_equals, contains, in|profile_templat.description:equals, not_equals, contains, in",,profile_templat.profile_templat_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.list-profiles,read_list,Yes,ibm.iam.list-profiles,ibm.iam.list-profiles,1,0,ibm.iam.list-profiles[entity_tag|description],ibm_platform_services.iam.IamV1().list_profiles().get_result(),,profile.entity_tag|profile.description,profile.entity_tag:string|profile.description:string,"profile.entity_tag:equals, not_equals, contains, in|profile.description:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.list-service-id-group,read_list,Yes,ibm.iam.list-service-id-group,ibm.iam.list-service-id-group,1,0,ibm.iam.list-service-id-group[entity_tag|description],ibm_platform_services.iam.IamV1().list_service_id_group().get_result(),,service_id_group.entity_tag|service_id_group.description,service_id_group.entity_tag:string|service_id_group.description:string,"service_id_group.entity_tag:equals, not_equals, contains, in|service_id_group.description:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.list-service-ids,read_list,Yes,ibm.iam.list-service-ids,ibm.iam.list-service-ids,1,0,ibm.iam.list-service-ids[entity_tag|description],ibm_platform_services.iam.IamV1().list_service_ids().get_result(),,service_id.entity_tag|service_id.description,service_id.entity_tag:string|service_id.description:string,"service_id.entity_tag:equals, not_equals, contains, in|service_id.description:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.list-trusted-profile-assignments,read_list,Yes,ibm.iam.list-trusted-profile-assignments,ibm.iam.list-trusted-profile-assignments,1,0,ibm.iam.list-trusted-profile-assignments[entity_tag|description],ibm_platform_services.iam.IamV1().list_trusted_profile_assignments().get_result(),,trusted_profile_assignment.entity_tag|trusted_profile_assignment.description,trusted_profile_assignment.entity_tag:string|trusted_profile_assignment.description:string,"trusted_profile_assignment.entity_tag:equals, not_equals, contains, in|trusted_profile_assignment.description:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.list-versions-of-account-settings-template,read_list,Yes,ibm.iam.list-versions-of-account-settings-template,ibm.iam.list-versions-of-account-settings-template,1,0,ibm.iam.list-versions-of-account-settings-template[versions_of_account_settings_template_id|versions_of_account_settings_template_name|created_at|updated_at|tags|entity_tag|...],ibm_platform_services.iam.IamV1().list_versions_of_account_settings_template().get_result(),,versions_of_account_settings_template.versions_of_account_settings_template_id|versions_of_account_settings_template.versions_of_account_settings_template_name|versions_of_account_settings_template.created_at|versions_of_account_settings_template.updated_at|versions_of_account_settings_template.tags|versions_of_account_settings_template.entity_tag|versions_of_account_settings_template.description,versions_of_account_settings_template.versions_of_account_settings_template_id:string|versions_of_account_settings_template.versions_of_account_settings_template_name:string|versions_of_account_settings_template.created_at:string|versions_of_account_settings_template.updated_at:string|versions_of_account_settings_template.tags:array|versions_of_account_settings_template.entity_tag:string|versions_of_account_settings_template.description:string,"versions_of_account_settings_template.versions_of_account_settings_template_id:equals, not_equals, contains, in|versions_of_account_settings_template.versions_of_account_settings_template_name:equals, not_equals, contains, in|versions_of_account_settings_template.created_at:equals, not_equals, contains, in|versions_of_account_settings_template.updated_at:equals, not_equals, contains, in|versions_of_account_settings_template.tags:equals, not_equals, contains, in|versions_of_account_settings_template.entity_tag:equals, not_equals, contains, in|versions_of_account_settings_template.description:equals, not_equals, contains, in",,versions_of_account_settings_template.versions_of_account_settings_template_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam,ibm.iam.list-versions-of-profile-template,read_list,Yes,ibm.iam.list-versions-of-profile-template,ibm.iam.list-versions-of-profile-template,1,0,ibm.iam.list-versions-of-profile-template[versions_of_profile_template_id|versions_of_profile_template_name|created_at|updated_at|tags|entity_tag|...],ibm_platform_services.iam.IamV1().list_versions_of_profile_template().get_result(),,versions_of_profile_template.versions_of_profile_template_id|versions_of_profile_template.versions_of_profile_template_name|versions_of_profile_template.created_at|versions_of_profile_template.updated_at|versions_of_profile_template.tags|versions_of_profile_template.entity_tag|versions_of_profile_template.description,versions_of_profile_template.versions_of_profile_template_id:string|versions_of_profile_template.versions_of_profile_template_name:string|versions_of_profile_template.created_at:string|versions_of_profile_template.updated_at:string|versions_of_profile_template.tags:array|versions_of_profile_template.entity_tag:string|versions_of_profile_template.description:string,"versions_of_profile_template.versions_of_profile_template_id:equals, not_equals, contains, in|versions_of_profile_template.versions_of_profile_template_name:equals, not_equals, contains, in|versions_of_profile_template.created_at:equals, not_equals, contains, in|versions_of_profile_template.updated_at:equals, not_equals, contains, in|versions_of_profile_template.tags:equals, not_equals, contains, in|versions_of_profile_template.entity_tag:equals, not_equals, contains, in|versions_of_profile_template.description:equals, not_equals, contains, in",,versions_of_profile_template.versions_of_profile_template_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam_access_groups,ibm.iam_access_groups.get-access-group,read_list,Yes,ibm.iam_access_groups.get-access-group,ibm.iam_access_groups.get-access-group,1,0,ibm.iam_access_groups.get-access-group[access_group_id|access_group_name|crn|access_group_status|created_at|tags],ibm_platform_services.iam_access_groups.IamAccessGroupsV1().get_access_group().get_result(),,access_group.access_group_id|access_group.access_group_name|crn|access_group.access_group_status|access_group.created_at|access_group.tags|status,access_group.access_group_id:string|access_group.access_group_name:string|crn:string|access_group.access_group_status:string|access_group.created_at:string|access_group.tags:array|status:string,"access_group.access_group_id:equals, not_equals, contains, in|access_group.access_group_name:equals, not_equals, contains, in|crn:equals, not_equals, contains, in|access_group.access_group_status:equals, not_equals, contains, in|access_group.created_at:equals, not_equals, contains, in|access_group.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,crn,,0,,true,2026-04-17T12:08:17Z
ibm,iam_access_groups,ibm.iam_access_groups.get-access-group-rule,read_list,Yes,ibm.iam_access_groups.get-access-group-rule,ibm.iam_access_groups.get-access-group-rule,1,0,ibm.iam_access_groups.get-access-group-rule[access_group_rule_id|access_group_rule_name|access_group_rule_status|created_at|tags],ibm_platform_services.iam_access_groups.IamAccessGroupsV1().get_access_group_rule().get_result(),,access_group_rule.access_group_rule_id|access_group_rule.access_group_rule_name|access_group_rule.access_group_rule_status|access_group_rule.created_at|access_group_rule.tags|status,access_group_rule.access_group_rule_id:string|access_group_rule.access_group_rule_name:string|access_group_rule.access_group_rule_status:string|access_group_rule.created_at:string|access_group_rule.tags:array|status:string,"access_group_rule.access_group_rule_id:equals, not_equals, contains, in|access_group_rule.access_group_rule_name:equals, not_equals, contains, in|access_group_rule.access_group_rule_status:equals, not_equals, contains, in|access_group_rule.created_at:equals, not_equals, contains, in|access_group_rule.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,access_group_rule.access_group_rule_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam_access_groups,ibm.iam_access_groups.get-account-settings,read_list,Yes,ibm.iam_access_groups.get-account-settings,ibm.iam_access_groups.get-account-settings,1,0,ibm.iam_access_groups.get-account-settings[account_setting_id|account_setting_name|account_setting_status|created_at|tags],ibm_platform_services.iam_access_groups.IamAccessGroupsV1().get_account_settings().get_result(),,account_setting.account_setting_id|account_setting.account_setting_name|account_setting.account_setting_status|account_setting.created_at|account_setting.tags|status,account_setting.account_setting_id:string|account_setting.account_setting_name:string|account_setting.account_setting_status:string|account_setting.created_at:string|account_setting.tags:array|status:string,"account_setting.account_setting_id:equals, not_equals, contains, in|account_setting.account_setting_name:equals, not_equals, contains, in|account_setting.account_setting_status:equals, not_equals, contains, in|account_setting.created_at:equals, not_equals, contains, in|account_setting.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,account_setting.account_setting_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam_access_groups,ibm.iam_access_groups.get-assignment,read_list,Yes,ibm.iam_access_groups.get-assignment,ibm.iam_access_groups.get-assignment,1,0,ibm.iam_access_groups.get-assignment[assignment_id|assignment_name|assignment_status|created_at|tags],ibm_platform_services.iam_access_groups.IamAccessGroupsV1().get_assignment().get_result(),,assignment.assignment_id|assignment.assignment_name|assignment.assignment_status|assignment.created_at|assignment.tags|status,assignment.assignment_id:string|assignment.assignment_name:string|assignment.assignment_status:string|assignment.created_at:string|assignment.tags:array|status:string,"assignment.assignment_id:equals, not_equals, contains, in|assignment.assignment_name:equals, not_equals, contains, in|assignment.assignment_status:equals, not_equals, contains, in|assignment.created_at:equals, not_equals, contains, in|assignment.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,assignment.assignment_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam_access_groups,ibm.iam_access_groups.get-authenticator,read_list,Yes,ibm.iam_access_groups.get-authenticator,ibm.iam_access_groups.get-authenticator,1,0,ibm.iam_access_groups.get-authenticator[authenticator_id|authenticator_name|authenticator_status|created_at|tags],ibm_platform_services.iam_access_groups.IamAccessGroupsV1().get_authenticator().get_result(),,authenticator.authenticator_id|authenticator.authenticator_name|authenticator.authenticator_status|authenticator.created_at|authenticator.tags,authenticator.authenticator_id:string|authenticator.authenticator_name:string|authenticator.authenticator_status:string|authenticator.created_at:string|authenticator.tags:array,"authenticator.authenticator_id:equals, not_equals, contains, in|authenticator.authenticator_name:equals, not_equals, contains, in|authenticator.authenticator_status:equals, not_equals, contains, in|authenticator.created_at:equals, not_equals, contains, in|authenticator.tags:equals, not_equals, contains, in",,authenticator.authenticator_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam_access_groups,ibm.iam_access_groups.get-enable-gzip-compression,read_list,Yes,ibm.iam_access_groups.get-enable-gzip-compression,ibm.iam_access_groups.get-enable-gzip-compression,1,0,ibm.iam_access_groups.get-enable-gzip-compression[enable_gzip_compression_id|enable_gzip_compression_name|enable_gzip_compression_status|created_at|tags],ibm_platform_services.iam_access_groups.IamAccessGroupsV1().get_enable_gzip_compression().get_result(),,enable_gzip_compression.enable_gzip_compression_id|enable_gzip_compression.enable_gzip_compression_name|enable_gzip_compression.enable_gzip_compression_status|enable_gzip_compression.created_at|enable_gzip_compression.tags,enable_gzip_compression.enable_gzip_compression_id:string|enable_gzip_compression.enable_gzip_compression_name:string|enable_gzip_compression.enable_gzip_compression_status:string|enable_gzip_compression.created_at:string|enable_gzip_compression.tags:array,"enable_gzip_compression.enable_gzip_compression_id:equals, not_equals, contains, in|enable_gzip_compression.enable_gzip_compression_name:equals, not_equals, contains, in|enable_gzip_compression.enable_gzip_compression_status:equals, not_equals, contains, in|enable_gzip_compression.created_at:equals, not_equals, contains, in|enable_gzip_compression.tags:equals, not_equals, contains, in",,enable_gzip_compression.enable_gzip_compression_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam_access_groups,ibm.iam_access_groups.get-http-client,read_list,Yes,ibm.iam_access_groups.get-http-client,ibm.iam_access_groups.get-http-client,1,0,ibm.iam_access_groups.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],ibm_platform_services.iam_access_groups.IamAccessGroupsV1().get_http_client().get_result(),,http_client.http_client_id|http_client.http_client_name|http_client.http_client_status|http_client.created_at|http_client.tags,http_client.http_client_id:string|http_client.http_client_name:string|http_client.http_client_status:string|http_client.created_at:string|http_client.tags:array,"http_client.http_client_id:equals, not_equals, contains, in|http_client.http_client_name:equals, not_equals, contains, in|http_client.http_client_status:equals, not_equals, contains, in|http_client.created_at:equals, not_equals, contains, in|http_client.tags:equals, not_equals, contains, in",,http_client.http_client_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam_access_groups,ibm.iam_access_groups.get-latest-template-version,read_list,Yes,ibm.iam_access_groups.get-latest-template-version,ibm.iam_access_groups.get-latest-template-version,1,0,ibm.iam_access_groups.get-latest-template-version[latest_template_version_id|latest_template_version_name|latest_template_version_status|created_at|tags],ibm_platform_services.iam_access_groups.IamAccessGroupsV1().get_latest_template_version().get_result(),,latest_template_version.latest_template_version_id|latest_template_version.latest_template_version_name|latest_template_version.latest_template_version_status|latest_template_version.created_at|latest_template_version.tags|status,latest_template_version.latest_template_version_id:string|latest_template_version.latest_template_version_name:string|latest_template_version.latest_template_version_status:string|latest_template_version.created_at:string|latest_template_version.tags:array|status:string,"latest_template_version.latest_template_version_id:equals, not_equals, contains, in|latest_template_version.latest_template_version_name:equals, not_equals, contains, in|latest_template_version.latest_template_version_status:equals, not_equals, contains, in|latest_template_version.created_at:equals, not_equals, contains, in|latest_template_version.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,latest_template_version.latest_template_version_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam_access_groups,ibm.iam_access_groups.get-template-version,read_list,Yes,ibm.iam_access_groups.get-template-version,ibm.iam_access_groups.get-template-version,1,0,ibm.iam_access_groups.get-template-version[template_version_id|template_version_name|template_version_status|created_at|tags],ibm_platform_services.iam_access_groups.IamAccessGroupsV1().get_template_version().get_result(),,template_version.template_version_id|template_version.template_version_name|template_version.template_version_status|template_version.created_at|template_version.tags|status,template_version.template_version_id:string|template_version.template_version_name:string|template_version.template_version_status:string|template_version.created_at:string|template_version.tags:array|status:string,"template_version.template_version_id:equals, not_equals, contains, in|template_version.template_version_name:equals, not_equals, contains, in|template_version.template_version_status:equals, not_equals, contains, in|template_version.created_at:equals, not_equals, contains, in|template_version.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,template_version.template_version_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam_access_groups,ibm.iam_access_groups.list-access-group-members,read_list,Yes,ibm.iam_access_groups.list-access-group-members,ibm.iam_access_groups.list-access-group-members,1,0,ibm.iam_access_groups.list-access-group-members[items|next_token|access_group_member_id|access_group_member_name|access_group_member_status|created_at|...],ibm_platform_services.iam_access_groups.IamAccessGroupsV1().list_access_group_members().get_result(),,access_group_member.items|access_group_member.next_token|access_group_member.access_group_member_id|access_group_member.access_group_member_name|access_group_member.access_group_member_status|access_group_member.created_at|access_group_member.tags|status,access_group_member.items:string|access_group_member.next_token:string|access_group_member.access_group_member_id:string|access_group_member.access_group_member_name:string|access_group_member.access_group_member_status:string|access_group_member.created_at:string|access_group_member.tags:array|status:string,"access_group_member.items:equals, not_equals, contains, in|access_group_member.next_token:equals, not_equals, contains, in|access_group_member.access_group_member_id:equals, not_equals, contains, in|access_group_member.access_group_member_name:equals, not_equals, contains, in|access_group_member.access_group_member_status:equals, not_equals, contains, in|access_group_member.created_at:equals, not_equals, contains, in|access_group_member.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,access_group_member.access_group_member_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam_access_groups,ibm.iam_access_groups.list-access-group-rules,read_list,Yes,ibm.iam_access_groups.list-access-group-rules,ibm.iam_access_groups.list-access-group-rules,1,0,ibm.iam_access_groups.list-access-group-rules[items|next_token|access_group_rul_id|access_group_rul_name|access_group_rul_status|created_at|...],ibm_platform_services.iam_access_groups.IamAccessGroupsV1().list_access_group_rules().get_result(),,access_group_rul.items|access_group_rul.next_token|access_group_rul.access_group_rul_id|access_group_rul.access_group_rul_name|access_group_rul.access_group_rul_status|access_group_rul.created_at|access_group_rul.tags|status,access_group_rul.items:string|access_group_rul.next_token:string|access_group_rul.access_group_rul_id:string|access_group_rul.access_group_rul_name:string|access_group_rul.access_group_rul_status:string|access_group_rul.created_at:string|access_group_rul.tags:array|status:string,"access_group_rul.items:equals, not_equals, contains, in|access_group_rul.next_token:equals, not_equals, contains, in|access_group_rul.access_group_rul_id:equals, not_equals, contains, in|access_group_rul.access_group_rul_name:equals, not_equals, contains, in|access_group_rul.access_group_rul_status:equals, not_equals, contains, in|access_group_rul.created_at:equals, not_equals, contains, in|access_group_rul.tags:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,access_group_rul.access_group_rul_id,,0,,true,2026-04-17T12:08:17Z
ibm,iam_access_groups,ibm.iam_access_groups.list-access-groups,read_list,Yes,ibm.iam_access_groups.list-access-groups,ibm.iam_access_groups.list-access-groups,1,0,ibm.iam_access_groups.list-access-groups[items|next_token],ibm_platform_services.iam_access_groups.IamAccessGroupsV1().list_access_groups().get_result(),,access_group.items|access_group.next_token|status,access_group.items:string|access_group.next_token:string|status:string,"access_group.items:equals, not_equals, contains, in|access_group.next_token:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:08:17Z
ibm,iam_access_groups,ibm.iam_access_groups.list-assignments,read_list,Yes,ibm.iam_access_groups.list-assignments,ibm.iam_access_groups.list-assignments,1,0,ibm.iam_access_groups.list-assignments[items|next_token],ibm_platform_services.iam_access_groups.IamAccessGroupsV1().list_assignments().get_result(),,assignment.items|assignment.next_token|status,assignment.items:string|assignment.next_token:string|status:string,"assignment.items:equals, not_equals, contains, in|assignment.next_token:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:08:17Z
ibm,iam_access_groups,ibm.iam_access_groups.list-template-versions,read_list,Yes,ibm.iam_access_groups.list-template-versions,ibm.iam_access_groups.list-template-versions,1,0,ibm.iam_access_groups.list-template-versions[items|next_token],ibm_platform_services.iam_access_groups.IamAccessGroupsV1().list_template_versions().get_result(),,template_version.items|template_version.next_token|status,template_version.items:string|template_version.next_token:string|status:string,"template_version.items:equals, not_equals, contains, in|template_version.next_token:equals, not_equals, contains, in|status:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:08:17Z
