csp,service,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,python_call,http_path,produced_fields,fields_types,fields_operators,resource_type,resource_id_field,resource_id_param,rule_count,check_rule_yaml,is_active,updated_at
aws,codeconnections,aws.codeconnections.list_repository_links,read_list,Yes,aws.codeconnections.list_repository_links,aws.codeconnections.list_repository_links,1,0,aws.codeconnections.list_repository_links,client.list_repository_links(),,ConnectionArn|EncryptionKeyArn|RepositoryLinkArn,ConnectionArn:string|EncryptionKeyArn:string|RepositoryLinkArn:string,"ConnectionArn:contains, equals, exists, in, not_equals|EncryptionKeyArn:contains, equals, exists, in, not_equals|RepositoryLinkArn:contains, equals, exists, in, not_equals",,,,0,,true,2026-04-17T12:24:20Z
aws,codeconnections,aws.codeconnections.list_repository_sync_definitions,read_list,No,aws.codeconnections.list_repository_sync_definitions,aws.codeconnections.list_repository_sync_definitions,2,1,aws.codeconnections.list_repository_sync_definitions,client.list_repository_sync_definitions(),,Directory|Parent|Target,Directory:string|Parent:string|Target:string,"Directory:equals, not_equals, contains, in|Parent:equals, not_equals, contains, in|Target:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codeconnections,aws.codeconnections.list_sync_configurations,read_list,No,aws.codeconnections.list_sync_configurations,aws.codeconnections.list_sync_configurations,2,1,aws.codeconnections.list_sync_configurations,client.list_sync_configurations(),,Branch|ConfigFile|OwnerId|ProviderType|PublishDeploymentStatus|PullRequestComment|RepositoryLinkId|RepositoryName|ResourceName|RoleArn|SyncType|TriggerResourceUpdateOn,Branch:string|ConfigFile:string|OwnerId:string|ProviderType:string|PublishDeploymentStatus:string|PullRequestComment:string|RepositoryLinkId:string|RepositoryName:string|ResourceName:string|RoleArn:string|SyncType:string|TriggerResourceUpdateOn:string,"Branch:equals, not_equals, contains, in|ConfigFile:equals, not_equals, contains, in|OwnerId:equals, exists, in, not_equals|ProviderType:equals, exists, in, not_equals|PublishDeploymentStatus:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|PullRequestComment:equals, not_equals, contains, in|RepositoryLinkId:equals, exists, in, not_equals|RepositoryName:equals, not_equals, contains, in, exists|ResourceName:equals, not_equals, contains, in|RoleArn:equals, not_equals, contains, in|SyncType:equals, not_equals, contains, in|TriggerResourceUpdateOn:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal",,,,0,,true,2026-04-17T12:24:20Z
aws,codeconnections,aws.codeconnections.list_tags_for_resource,read_list,No,aws.codeconnections.list_tags_for_resource,aws.codeconnections.list_tags_for_resource,2,1,aws.codeconnections.list_tags_for_resource,client.list_tags_for_resource(),,Key|Value,Key:string|Value:string,"Key:equals, not_equals, contains, in|Value:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codedeploy,aws.codedeploy.list_tags_for_resource,read_list,Yes,aws.codedeploy.list_tags_for_resource,aws.codedeploy.list_tags_for_resource,1,0,aws.codedeploy.list_tags_for_resource[Key|Value|autoRollbackConfiguration.enabled|item|outdatedInstancesStrategy],client.list_tags_for_resource(),,Key|Value|autoRollbackConfiguration.enabled|item|outdatedInstancesStrategy,Key:string|Value:string|autoRollbackConfiguration.enabled:string|item:string|outdatedInstancesStrategy:string,"Key:equals, not_equals, contains, in|Value:equals, not_equals, contains, in|outdatedInstancesStrategy:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal",tags_for_resource,Key,,5,"- conditions:
    op: exists
    value: null
    var: item
  for_each: aws.codedeploy.list_tags_for_resource
  rule_id: aws.codedeploy.auto.rollback_monitor_enabled
  severity: MEDIUM
- conditions:
    op: exists
    value: null
    var: item.autoRollbackConfiguration.enabled
  for_each: aws.codedeploy.list_tags_for_resource
  rule_id: aws.codedeploy.deployment_group.auto_rollback_enabled
  severity: MEDIUM
- conditions:
    op: not_equals
    value: IGNORE
    var: item.outdatedInstancesStrategy
  for_each: aws.codedeploy.list_tags_for_resource
  rule_id: aws.codedeploy.deployment_group.outdated_instances_update
  severity: MEDIUM
- conditions:
    op: exists
    value: null
    var: item
  for_each: aws.codedeploy.list_tags_for_resource
  rule_id: aws.codedeploy.ec2.minimum_healthy_hosts_configured
  severity: MEDIUM
- conditions:
    op: exists
    value: null
    var: item
  for_each: aws.codedeploy.list_tags_for_resource
  rule_id: aws.codedeploy.lambda.allatonce_traffic_shift_disabled
  severity: MEDIUM",true,2026-04-17T12:24:20Z
aws,codeguru-reviewer,aws.codeguru-reviewer.describe_code_review,read_describe,No,aws.codeguru-reviewer.describe_code_review,aws.codeguru-reviewer.describe_code_review,2,1,aws.codeguru-reviewer.describe_code_review,client.describe_code_review(),,AnalysisTypes|ConfigFileState|Metrics|StateReason,AnalysisTypes:boolean|ConfigFileState:string|Metrics:string|StateReason:string,"AnalysisTypes:equals, not_equals, contains, in|ConfigFileState:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|Metrics:equals, not_equals, contains, in|StateReason:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal",,,,0,,true,2026-04-17T12:24:20Z
aws,codeguru-reviewer,aws.codeguru-reviewer.describe_recommendation_feedback,read_describe,No,aws.codeguru-reviewer.describe_recommendation_feedback,aws.codeguru-reviewer.describe_recommendation_feedback,2,1,aws.codeguru-reviewer.describe_recommendation_feedback,client.describe_recommendation_feedback(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,codeguru-reviewer,aws.codeguru-reviewer.describe_repository_association,read_describe,No,aws.codeguru-reviewer.describe_repository_association,aws.codeguru-reviewer.describe_repository_association,2,1,aws.codeguru-reviewer.describe_repository_association,client.describe_repository_association(),,KMSKeyDetails|S3RepositoryDetails,KMSKeyDetails:string|S3RepositoryDetails:string,"KMSKeyDetails:equals, not_equals, contains, in|S3RepositoryDetails:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codeguru-reviewer,aws.codeguru-reviewer.list_code_reviews,read_list,No,aws.codeguru-reviewer.list_code_reviews,aws.codeguru-reviewer.list_code_reviews,2,1,aws.codeguru-reviewer.list_code_reviews,client.list_code_reviews(),,CodeReviewArn|CreatedTimeStamp|LastUpdatedTimeStamp|MetricsSummary|Name|Owner|ProviderType|PullRequestId|RepositoryName|SourceCodeType|State|Type,CodeReviewArn:string|CreatedTimeStamp:string|LastUpdatedTimeStamp:string|MetricsSummary:string|Name:string|Owner:string|ProviderType:string|PullRequestId:string|RepositoryName:string|SourceCodeType:string|State:string|Type:string,"CodeReviewArn:equals, not_equals, contains, in|CreatedTimeStamp:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|LastUpdatedTimeStamp:equals, not_equals, contains, in|MetricsSummary:equals, not_equals, contains, in|Name:equals, not_equals, contains, in, exists|Owner:equals, not_equals, contains, in|ProviderType:equals, exists, in, not_equals|PullRequestId:equals, not_equals, contains, in|RepositoryName:equals, not_equals, contains, in|SourceCodeType:equals, not_equals, contains, in|State:equals, not_equals, in, not_in|Type:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codeguru-reviewer,aws.codeguru-reviewer.list_recommendation_feedback,read_list,No,aws.codeguru-reviewer.list_recommendation_feedback,aws.codeguru-reviewer.list_recommendation_feedback,2,1,aws.codeguru-reviewer.list_recommendation_feedback,client.list_recommendation_feedback(),,Reactions|UserId,Reactions:string|UserId:string,"Reactions:equals, not_equals, contains, in|UserId:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codeguru-reviewer,aws.codeguru-reviewer.list_recommendations,read_list,No,aws.codeguru-reviewer.list_recommendations,aws.codeguru-reviewer.list_recommendations,2,1,aws.codeguru-reviewer.list_recommendations,client.list_recommendations(),,Description|EndLine|FilePath|RecommendationCategory|RecommendationId|RuleMetadata|Severity|StartLine,Description:string|EndLine:string|FilePath:string|RecommendationCategory:string|RecommendationId:string|RuleMetadata:string|Severity:string|StartLine:string,"Description:equals, not_equals, contains, in|EndLine:equals, not_equals, contains, in|FilePath:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|RecommendationCategory:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|RecommendationId:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|RuleMetadata:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|Severity:equals, not_equals, contains, in|StartLine:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codeguru-reviewer,aws.codeguru-reviewer.list_repository_associations,read_list,Yes,aws.codeguru-reviewer.list_repository_associations,aws.codeguru-reviewer.list_repository_associations,1,0,aws.codeguru-reviewer.list_repository_associations,client.list_repository_associations(),,AssociationArn|AssociationId|ConnectionArn|RepositoryAssociation|Tags,AssociationArn:string|AssociationId:string|ConnectionArn:string|RepositoryAssociation:string|Tags:string,"AssociationArn:contains, equals, exists, in, not_equals|AssociationId:equals, exists, in, not_equals|ConnectionArn:contains, equals, exists, in, not_equals|RepositoryAssociation:equals, not_equals, gt, lt, gte, lte|Tags:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codeguru-reviewer,aws.codeguru-reviewer.list_tags_for_resource,read_list,No,aws.codeguru-reviewer.list_tags_for_resource,aws.codeguru-reviewer.list_tags_for_resource,2,1,aws.codeguru-reviewer.list_tags_for_resource,client.list_tags_for_resource(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,codeguru-security,aws.codeguru-security.get_account_configuration,read_get,Yes,aws.codeguru-security.get_account_configuration,aws.codeguru-security.get_account_configuration,1,0,aws.codeguru-security.get_account_configuration,client.get_account_configuration(),,encryptionConfig|kmsKeyArn,encryptionConfig:string|kmsKeyArn:string,"encryptionConfig:contains, equals, not_equals|kmsKeyArn:contains, equals, exists, in, not_equals",,,,0,,true,2026-04-17T12:24:20Z
aws,codeguru-security,aws.codeguru-security.get_findings,read_get,No,aws.codeguru-security.get_findings,aws.codeguru-security.get_findings,2,1,aws.codeguru-security.get_findings,client.get_findings(),,description|detectorId|detectorName|detectorTags|generatorId|id|remediation|resource|ruleId|severity|status|title|type|vulnerability,description:string|detectorId:string|detectorName:string|detectorTags:array|generatorId:string|id:string|remediation:string|resource:string|ruleId:string|severity:string|status:string|title:string|type:string|vulnerability:string,"description:equals, not_equals, contains, in|detectorId:equals, not_equals, contains, in|detectorName:equals, not_equals, contains, in|detectorTags:equals, not_equals, contains, in|generatorId:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|id:equals, not_equals, contains, in|remediation:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|resource:equals, not_equals, contains, in|ruleId:equals, not_equals, contains, in|severity:equals, not_equals, contains, in|status:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|title:equals, not_equals, contains, in|type:equals, not_equals, contains, in|vulnerability:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codeguru-security,aws.codeguru-security.get_metrics_summary,read_get,No,aws.codeguru-security.get_metrics_summary,aws.codeguru-security.get_metrics_summary,2,1,aws.codeguru-security.get_metrics_summary,client.get_metrics_summary(),,categoriesWithMostFindings|scansWithMostOpenCriticalFindings|scansWithMostOpenFindings,categoriesWithMostFindings:string|scansWithMostOpenCriticalFindings:string|scansWithMostOpenFindings:string,"categoriesWithMostFindings:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|scansWithMostOpenCriticalFindings:equals, not_equals, contains, in|scansWithMostOpenFindings:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codeguru-security,aws.codeguru-security.get_scan,read_get,No,aws.codeguru-security.get_scan,aws.codeguru-security.get_scan,2,1,aws.codeguru-security.get_scan,client.get_scan(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,codeguru-security,aws.codeguru-security.list_findings_metrics,read_list,No,aws.codeguru-security.list_findings_metrics,aws.codeguru-security.list_findings_metrics,2,1,aws.codeguru-security.list_findings_metrics,client.list_findings_metrics(),,closedFindings|date|meanTimeToClose|newFindings|openFindings,closedFindings:string|date:string|meanTimeToClose:string|newFindings:string|openFindings:string,"closedFindings:equals, not_equals, contains, in|date:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|meanTimeToClose:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|newFindings:equals, not_equals, contains, in|openFindings:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codeguru-security,aws.codeguru-security.list_scans,read_list,Yes,aws.codeguru-security.list_scans,aws.codeguru-security.list_scans,1,0,aws.codeguru-security.list_scans,client.list_scans(),,createdAt|nextToken|runId|scanName|scanNameArn|scanState|updatedAt,createdAt:string|nextToken:string|runId:string|scanName:string|scanNameArn:string|scanState:string|updatedAt:string,"createdAt:equals, not_equals, contains, in|nextToken:contains, equals, not_equals|runId:equals, exists, in, not_equals|scanName:equals, not_equals, contains, in, exists|scanNameArn:contains, equals, exists, in, not_equals|scanState:equals, not_equals, in, not_in|updatedAt:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codeguru-security,aws.codeguru-security.list_tags_for_resource,read_list,No,aws.codeguru-security.list_tags_for_resource,aws.codeguru-security.list_tags_for_resource,2,1,aws.codeguru-security.list_tags_for_resource,client.list_tags_for_resource(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,codeguruprofiler,aws.codeguruprofiler.list_profiling_groups,read_list,Yes,aws.codeguruprofiler.list_profiling_groups,aws.codeguruprofiler.list_profiling_groups,1,0,aws.codeguruprofiler.list_profiling_groups[Tags],client.list_profiling_groups(),,Tags,Tags:string,,,,,1,"- conditions:
    op: not_empty
    value: null
    var: item.Tags
  for_each: aws.codeguruprofiler.list_profiling_groups
  rule_id: aws.codeguruprofiler.profiling_group.tagged
  severity: LOW",true,2026-04-17T12:24:20Z
aws,codegurureviewer,aws.codegurureviewer.list_repository_associations,read_list,Yes,aws.codegurureviewer.list_repository_associations,aws.codegurureviewer.list_repository_associations,1,0,aws.codegurureviewer.list_repository_associations[AssociationArn|AssociationId|ConnectionArn|KMSKeyDetails|LastUpdatedTimeStamp|Name|Owner|ProviderType|RepositoryAssociation|S3RepositoryDetails|State|Tags],client.list_repository_associations(),,AssociationArn|AssociationId|ConnectionArn|KMSKeyDetails|LastUpdatedTimeStamp|Name|Owner|ProviderType|RepositoryAssociation|S3RepositoryDetails|State|Tags,AssociationArn:string|AssociationId:string|ConnectionArn:string|KMSKeyDetails:string|LastUpdatedTimeStamp:string|Name:string|Owner:string|ProviderType:string|RepositoryAssociation:string|S3RepositoryDetails:string|State:string|Tags:string,,repository,AssociationArn,,1,"- conditions:
    op: not_empty
    value: null
    var: item.Tags
  for_each: aws.codegurureviewer.list_repository_associations
  rule_id: aws.codegurureviewer.repository_association.tagged
  severity: LOW",true,2026-04-17T12:24:20Z
aws,codepipeline,aws.codepipeline.list_webhooks,read_list,Yes,aws.codepipeline.list_webhooks,aws.codepipeline.list_webhooks,1,0,aws.codepipeline.list_webhooks[arn|definition|errorCode|errorMessage|item|lastTriggered|tags|url],client.list_webhooks(),,arn|definition|errorCode|errorMessage|item|lastTriggered|tags|url,arn:string|definition:string|errorCode:string|errorMessage:string|item:string|lastTriggered:string|tags:array|url:string,"arn:contains, equals, exists, in, not_equals|definition:equals, not_equals, contains, in|errorCode:equals, not_equals, contains, in|errorMessage:equals, not_equals, contains, in|lastTriggered:equals, not_equals, contains, in|tags:contains, exists, not_empty|url:equals, not_equals, contains, in",webhook,arn,,2,"- conditions:
    op: exists
    value: null
    var: item
  for_each: aws.codepipeline.list_webhooks
  rule_id: aws.codepipeline.deployment.count_check
  severity: MEDIUM
- conditions:
    op: exists
    value: null
    var: item
  for_each: aws.codepipeline.list_webhooks
  rule_id: aws.codepipeline.region.fanout_check
  severity: MEDIUM",true,2026-04-17T12:24:20Z
aws,codestar-connections,aws.codestar-connections.get_connection,read_get,No,aws.codestar-connections.get_connection,aws.codestar-connections.get_connection,2,1,aws.codestar-connections.get_connection,client.get_connection(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-connections,aws.codestar-connections.get_host,read_get,No,aws.codestar-connections.get_host,aws.codestar-connections.get_host,2,1,aws.codestar-connections.get_host,client.get_host(),,SecurityGroupIds|SubnetIds|TlsCertificate|VpcId,SecurityGroupIds:string|SubnetIds:string|TlsCertificate:string|VpcId:string,"SecurityGroupIds:equals, not_equals, contains, in|SubnetIds:equals, not_equals, contains, in|TlsCertificate:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|VpcId:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-connections,aws.codestar-connections.get_repository_link,read_get,No,aws.codestar-connections.get_repository_link,aws.codestar-connections.get_repository_link,2,1,aws.codestar-connections.get_repository_link,client.get_repository_link(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-connections,aws.codestar-connections.get_repository_sync_status,read_get,No,aws.codestar-connections.get_repository_sync_status,aws.codestar-connections.get_repository_sync_status,2,1,aws.codestar-connections.get_repository_sync_status,client.get_repository_sync_status(),,Events|StartedAt,Events:string|StartedAt:string,"Events:equals, not_equals, contains, in|StartedAt:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal",,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-connections,aws.codestar-connections.get_resource_sync_status,read_get,No,aws.codestar-connections.get_resource_sync_status,aws.codestar-connections.get_resource_sync_status,2,1,aws.codestar-connections.get_resource_sync_status,client.get_resource_sync_status(),,Sha,Sha:string,"Sha:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-connections,aws.codestar-connections.get_sync_blocker_summary,read_get,No,aws.codestar-connections.get_sync_blocker_summary,aws.codestar-connections.get_sync_blocker_summary,2,1,aws.codestar-connections.get_sync_blocker_summary,client.get_sync_blocker_summary(),,LatestBlockers|ParentResourceName|SyncBlockerSummary,LatestBlockers:string|ParentResourceName:string|SyncBlockerSummary:string,"LatestBlockers:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|ParentResourceName:equals, not_equals, contains, in|SyncBlockerSummary:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-connections,aws.codestar-connections.get_sync_configuration,read_get,No,aws.codestar-connections.get_sync_configuration,aws.codestar-connections.get_sync_configuration,2,1,aws.codestar-connections.get_sync_configuration,client.get_sync_configuration(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-connections,aws.codestar-connections.list_connections,read_list,Yes,aws.codestar-connections.list_connections,aws.codestar-connections.list_connections,1,0,aws.codestar-connections.list_connections,client.list_connections(),,Connection|ConnectionName|ConnectionStatus|OwnerAccountId,Connection:string|ConnectionName:string|ConnectionStatus:string|OwnerAccountId:string,"Connection:equals, not_equals, contains, in|ConnectionName:equals, not_equals, contains, in, exists|ConnectionStatus:equals, not_equals, in, not_in|OwnerAccountId:equals, exists, in, not_equals",,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-connections,aws.codestar-connections.list_hosts,read_list,Yes,aws.codestar-connections.list_hosts,aws.codestar-connections.list_hosts,1,0,aws.codestar-connections.list_hosts,client.list_hosts(),,Enabled|HostArn|Name|ProviderEndpoint|Status|StatusMessage|VpcConfiguration,Enabled:boolean|HostArn:string|Name:string|ProviderEndpoint:string|Status:string|StatusMessage:string|VpcConfiguration:string,"Enabled:equals, not_equals|HostArn:contains, equals, exists, in, not_equals|Name:equals, not_equals, contains, in, exists|ProviderEndpoint:equals, exists, in, not_equals|Status:equals, not_equals, in, not_in|StatusMessage:equals, not_equals, in, not_in|VpcConfiguration:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-connections,aws.codestar-connections.list_repository_links,read_list,Yes,aws.codestar-connections.list_repository_links,aws.codestar-connections.list_repository_links,1,0,aws.codestar-connections.list_repository_links,client.list_repository_links(),,ConnectionArn|EncryptionKeyArn|RepositoryLinkArn,ConnectionArn:string|EncryptionKeyArn:string|RepositoryLinkArn:string,"ConnectionArn:contains, equals, exists, in, not_equals|EncryptionKeyArn:contains, equals, exists, in, not_equals|RepositoryLinkArn:contains, equals, exists, in, not_equals",,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-connections,aws.codestar-connections.list_repository_sync_definitions,read_list,No,aws.codestar-connections.list_repository_sync_definitions,aws.codestar-connections.list_repository_sync_definitions,2,1,aws.codestar-connections.list_repository_sync_definitions,client.list_repository_sync_definitions(),,Directory|Parent|Target,Directory:string|Parent:string|Target:string,"Directory:equals, not_equals, contains, in|Parent:equals, not_equals, contains, in|Target:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-connections,aws.codestar-connections.list_sync_configurations,read_list,No,aws.codestar-connections.list_sync_configurations,aws.codestar-connections.list_sync_configurations,2,1,aws.codestar-connections.list_sync_configurations,client.list_sync_configurations(),,Branch|ConfigFile|OwnerId|ProviderType|PublishDeploymentStatus|RepositoryLinkId|RepositoryName|ResourceName|RoleArn|SyncType|TriggerResourceUpdateOn,Branch:string|ConfigFile:string|OwnerId:string|ProviderType:string|PublishDeploymentStatus:string|RepositoryLinkId:string|RepositoryName:string|ResourceName:string|RoleArn:string|SyncType:string|TriggerResourceUpdateOn:string,"Branch:equals, not_equals, contains, in|ConfigFile:equals, not_equals, contains, in|OwnerId:equals, exists, in, not_equals|ProviderType:equals, exists, in, not_equals|PublishDeploymentStatus:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|RepositoryLinkId:equals, exists, in, not_equals|RepositoryName:equals, not_equals, contains, in, exists|ResourceName:equals, not_equals, contains, in|RoleArn:equals, not_equals, contains, in|SyncType:equals, not_equals, contains, in|TriggerResourceUpdateOn:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal",,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-connections,aws.codestar-connections.list_tags_for_resource,read_list,No,aws.codestar-connections.list_tags_for_resource,aws.codestar-connections.list_tags_for_resource,2,1,aws.codestar-connections.list_tags_for_resource,client.list_tags_for_resource(),,Key|Value,Key:string|Value:string,"Key:equals, not_equals, contains, in|Value:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-notifications,aws.codestar-notifications.describe_notification_rule,read_describe,No,aws.codestar-notifications.describe_notification_rule,aws.codestar-notifications.describe_notification_rule,2,1,aws.codestar-notifications.describe_notification_rule,client.describe_notification_rule(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-notifications,aws.codestar-notifications.list_event_types,read_list,Yes,aws.codestar-notifications.list_event_types,aws.codestar-notifications.list_event_types,1,0,aws.codestar-notifications.list_event_types,client.list_event_types(),,EventTypeId|EventTypeName|EventTypes|Name|Resource|ResourceType|ServiceName|Tags,EventTypeId:string|EventTypeName:string|EventTypes:string|Name:string|Resource:string|ResourceType:string|ServiceName:string|Tags:string,"EventTypeId:equals, exists, in, not_equals|EventTypeName:equals, not_equals, in, not_in|EventTypes:contains, equals, not_equals|Name:equals, not_equals, contains, in|Resource:equals, not_equals, contains, in|ResourceType:equals, not_equals, in, not_in|ServiceName:equals, not_equals, contains, in, exists|Tags:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-notifications,aws.codestar-notifications.list_notification_rules,read_list,Yes,aws.codestar-notifications.list_notification_rules,aws.codestar-notifications.list_notification_rules,1,0,aws.codestar-notifications.list_notification_rules,client.list_notification_rules(),,Arn|Id|Status,Arn:string|Id:string|Status:string,"Arn:contains, equals, exists, in, not_equals|Id:equals, exists, in, not_equals|Status:equals, not_equals, gt, lt, gte, lte",,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-notifications,aws.codestar-notifications.list_tags_for_resource,read_list,No,aws.codestar-notifications.list_tags_for_resource,aws.codestar-notifications.list_tags_for_resource,2,1,aws.codestar-notifications.list_tags_for_resource,client.list_tags_for_resource(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,codestar-notifications,aws.codestar-notifications.list_targets,read_list,Yes,aws.codestar-notifications.list_targets,aws.codestar-notifications.list_targets,1,0,aws.codestar-notifications.list_targets,client.list_targets(),,TargetAddress|TargetStatus|TargetType|Targets,TargetAddress:string|TargetStatus:string|TargetType:string|Targets:string,"TargetAddress:equals, not_equals, contains, in|TargetStatus:equals, not_equals, in, not_in|TargetType:equals, not_equals, in, not_in|Targets:contains, equals, not_equals",,,,0,,true,2026-04-17T12:24:20Z
aws,cognito-identity,aws.cognito-identity.describe_identity,read_describe,No,aws.cognito-identity.describe_identity,aws.cognito-identity.describe_identity,2,1,aws.cognito-identity.describe_identity,client.describe_identity(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,cognito-identity,aws.cognito-identity.describe_identity_pool,read_describe,No,aws.cognito-identity.describe_identity_pool,aws.cognito-identity.describe_identity_pool,2,1,aws.cognito-identity.describe_identity_pool,client.describe_identity_pool(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,cognito-identity,aws.cognito-identity.get_credentials_for_identity,read_get,No,aws.cognito-identity.get_credentials_for_identity,aws.cognito-identity.get_credentials_for_identity,2,1,aws.cognito-identity.get_credentials_for_identity,client.get_credentials_for_identity(),,AccessKeyId|Credentials|Expiration|SecretKey|SessionToken,AccessKeyId:string|Credentials:string|Expiration:string|SecretKey:string|SessionToken:string,"AccessKeyId:equals, not_equals, contains, in|Credentials:equals, not_equals, contains, in|Expiration:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|SecretKey:equals, not_equals, contains, in|SessionToken:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,cognito-identity,aws.cognito-identity.get_id,read_get,No,aws.cognito-identity.get_id,aws.cognito-identity.get_id,2,1,aws.cognito-identity.get_id,client.get_id(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,cognito-identity,aws.cognito-identity.get_identity_pool_roles,read_get,No,aws.cognito-identity.get_identity_pool_roles,aws.cognito-identity.get_identity_pool_roles,2,1,aws.cognito-identity.get_identity_pool_roles,client.get_identity_pool_roles(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,cognito-identity,aws.cognito-identity.get_open_id_token,read_get,No,aws.cognito-identity.get_open_id_token,aws.cognito-identity.get_open_id_token,2,1,aws.cognito-identity.get_open_id_token,client.get_open_id_token(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,cognito-identity,aws.cognito-identity.get_open_id_token_for_developer_identity,read_get,No,aws.cognito-identity.get_open_id_token_for_developer_identity,aws.cognito-identity.get_open_id_token_for_developer_identity,2,1,aws.cognito-identity.get_open_id_token_for_developer_identity,client.get_open_id_token_for_developer_identity(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,cognito-identity,aws.cognito-identity.get_principal_tag_attribute_map,read_get,No,aws.cognito-identity.get_principal_tag_attribute_map,aws.cognito-identity.get_principal_tag_attribute_map,2,1,aws.cognito-identity.get_principal_tag_attribute_map,client.get_principal_tag_attribute_map(),,,,,,,,0,,true,2026-04-17T12:24:20Z
aws,cognito-identity,aws.cognito-identity.list_identities,read_list,No,aws.cognito-identity.list_identities,aws.cognito-identity.list_identities,2,1,aws.cognito-identity.list_identities,client.list_identities(),,CreationDate|IdentityId|LastModifiedDate|Logins,CreationDate:string|IdentityId:string|LastModifiedDate:string|Logins:string,"CreationDate:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|IdentityId:equals, not_equals, contains, in|LastModifiedDate:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|Logins:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
