csp,service,op_name,op_kind,python_call,yaml_action,required_params,optional_params,resource_type,target_resource_id_param,iam_action,param_sources,dependency_chain,dependency_chain_length,is_active,updated_at
aws,apigateway,aws.apigateway.create_documentation_version,write_create,client.create_documentation_version(),create_documentation_version,restApiId|documentationVersion,stageName|description,certificate,restApiId,apigateway:CreateDocumentationVersion,restApiId:aws.apigateway.get_api_keys|documentationVersion:aws.apigateway.get_stages,aws.apigateway.get_api_keys|aws.apigateway.get_stages,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.create_domain_name,write_create,client.create_domain_name(),create_domain_name,domainName,certificateName|certificateBody|certificatePrivateKey|certificateChain|certificateArn|regionalCertificateName|regionalCertificateArn|endpointConfiguration|tags|securityPolicy|endpointAccessMode|mutualTlsAuthentication|ownershipVerificationCertificateArn|policy|routingMode,certificate,domainName,apigateway:CreateDomainName,domainName:aws.apigateway.get_domain_names,aws.apigateway.get_domain_names,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.create_domain_name_access_association,write_create,client.create_domain_name_access_association(),create_domain_name_access_association,domainNameArn|accessAssociationSourceType|accessAssociationSource,tags,certificate,domainNameArn,apigateway:CreateDomainNameAccessAssociation,domainNameArn:aws.apigateway.get_domain_names,aws.apigateway.get_domain_names,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.create_model,write_create,client.create_model(),create_model,restApiId|name|contentType,description|schema,certificate,restApiId,apigateway:CreateModel,restApiId:aws.apigateway.get_api_keys|name:aws.apigateway.get_api_keys|contentType:aws.appconfig.get_configuration,aws.apigateway.get_api_keys|aws.appconfig.get_configuration,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.create_request_validator,write_create,client.create_request_validator(),create_request_validator,restApiId,name|validateRequestBody|validateRequestParameters,certificate,restApiId,apigateway:CreateRequestValidator,restApiId:aws.apigateway.get_api_keys,aws.apigateway.get_api_keys,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.create_resource,write_create,client.create_resource(),create_resource,restApiId|parentId|pathPart,,certificate,restApiId,apigateway:CreateResource,restApiId:aws.apigateway.get_api_keys|parentId:aws.apigateway.get_resources|pathPart:aws.apigateway.get_resources,aws.apigateway.get_api_keys|aws.apigateway.get_resources,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.create_rest_api,write_create,client.create_rest_api(),create_rest_api,name,description|version|cloneFrom|binaryMediaTypes|minimumCompressionSize|apiKeySource|endpointConfiguration|policy|tags|disableExecuteApiEndpoint|securityPolicy|endpointAccessMode,certificate,name,apigateway:CreateRestApi,name:aws.apigateway.get_api_keys,aws.apigateway.get_api_keys,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.create_stage,write_create,client.create_stage(),create_stage,restApiId|stageName|deploymentId,description|cacheClusterEnabled|cacheClusterSize|variables|documentationVersion|canarySettings|tracingEnabled|tags,certificate,restApiId,apigateway:CreateStage,restApiId:aws.apigateway.get_api_keys|stageName:aws.apigateway.get_stage|deploymentId:aws.apigateway.get_stage,aws.apigateway.get_api_keys|aws.apigateway.get_stage,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.create_usage_plan,write_create,client.create_usage_plan(),create_usage_plan,name,description|apiStages|throttle|quota|tags,certificate,name,apigateway:CreateUsagePlan,name:aws.apigateway.get_api_keys,aws.apigateway.get_api_keys,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.create_usage_plan_key,write_create,client.create_usage_plan_key(),create_usage_plan_key,usagePlanId|keyId|keyType,,certificate,usagePlanId,apigateway:CreateUsagePlanKey,usagePlanId:aws.apigateway.get_api_keys|keyId:aws.apigateway.get_api_keys|keyType:aws.bedrock-agentcore-control.get_token_vault,aws.apigateway.get_api_keys|aws.bedrock-agentcore-control.get_token_vault,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.create_vpc_link,write_create,client.create_vpc_link(),create_vpc_link,name|targetArns,description|tags,certificate,name,apigateway:CreateVpcLink,name:aws.apigateway.get_api_keys|targetArns:aws.databrew.list_rulesets,aws.apigateway.get_api_keys|aws.databrew.list_rulesets,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_api_key,write_delete,client.delete_api_key(),delete_api_key,apiKey,,certificate,apiKey,apigateway:DeleteApiKey,,,0,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_authorizer,write_delete,client.delete_authorizer(),delete_authorizer,restApiId|authorizerId,,certificate,restApiId,apigateway:DeleteAuthorizer,restApiId:aws.apigateway.get_api_keys|authorizerId:aws.apigateway.get_method,aws.apigateway.get_api_keys|aws.apigateway.get_method,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_base_path_mapping,write_delete,client.delete_base_path_mapping(),delete_base_path_mapping,domainName|basePath,domainNameId,certificate,domainName,apigateway:DeleteBasePathMapping,domainName:aws.apigateway.get_domain_names,aws.apigateway.get_domain_names,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_client_certificate,write_delete,client.delete_client_certificate(),delete_client_certificate,clientCertificateId,,certificate,clientCertificateId,apigateway:DeleteClientCertificate,clientCertificateId:aws.apigateway.get_stages,aws.apigateway.get_stages,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_deployment,write_delete,client.delete_deployment(),delete_deployment,restApiId|deploymentId,,certificate,restApiId,apigateway:DeleteDeployment,restApiId:aws.apigateway.get_api_keys|deploymentId:aws.apigateway.get_stage,aws.apigateway.get_api_keys|aws.apigateway.get_stage,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_documentation_part,write_delete,client.delete_documentation_part(),delete_documentation_part,restApiId|documentationPartId,,certificate,restApiId,apigateway:DeleteDocumentationPart,restApiId:aws.apigateway.get_api_keys|documentationPartId:aws.apigateway.get_api_keys,aws.apigateway.get_api_keys,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_documentation_version,write_delete,client.delete_documentation_version(),delete_documentation_version,restApiId|documentationVersion,,certificate,restApiId,apigateway:DeleteDocumentationVersion,restApiId:aws.apigateway.get_api_keys|documentationVersion:aws.apigateway.get_stages,aws.apigateway.get_api_keys|aws.apigateway.get_stages,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_domain_name,write_delete,client.delete_domain_name(),delete_domain_name,domainName,domainNameId,certificate,domainName,apigateway:DeleteDomainName,domainName:aws.apigateway.get_domain_names,aws.apigateway.get_domain_names,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_domain_name_access_association,write_delete,client.delete_domain_name_access_association(),delete_domain_name_access_association,domainNameAccessAssociationArn,,certificate,domainNameAccessAssociationArn,apigateway:DeleteDomainNameAccessAssociation,domainNameAccessAssociationArn:aws.accessanalyzer.list_analyzers,aws.accessanalyzer.list_analyzers,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_gateway_response,write_delete,client.delete_gateway_response(),delete_gateway_response,restApiId|responseType,,certificate,restApiId,apigateway:DeleteGatewayResponse,restApiId:aws.apigateway.get_api_keys,aws.apigateway.get_api_keys,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_integration,write_delete,client.delete_integration(),delete_integration,restApiId|resourceId|httpMethod,,certificate,restApiId,apigateway:DeleteIntegration,restApiId:aws.apigateway.get_api_keys|resourceId:aws.apigateway.get_api_keys|httpMethod:aws.apigateway.get_method,aws.apigateway.get_api_keys|aws.apigateway.get_method,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_integration_response,write_delete,client.delete_integration_response(),delete_integration_response,restApiId|resourceId|httpMethod|statusCode,,certificate,restApiId,apigateway:DeleteIntegrationResponse,restApiId:aws.apigateway.get_api_keys|resourceId:aws.apigateway.get_api_keys|httpMethod:aws.apigateway.get_method|statusCode:aws.autoscaling-plans.describe_scaling_plans,aws.apigateway.get_api_keys|aws.apigateway.get_method|aws.autoscaling-plans.describe_scaling_plans,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_method,write_delete,client.delete_method(),delete_method,restApiId|resourceId|httpMethod,,certificate,restApiId,apigateway:DeleteMethod,restApiId:aws.apigateway.get_api_keys|resourceId:aws.apigateway.get_api_keys|httpMethod:aws.apigateway.get_method,aws.apigateway.get_api_keys|aws.apigateway.get_method,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_method_response,write_delete,client.delete_method_response(),delete_method_response,restApiId|resourceId|httpMethod|statusCode,,certificate,restApiId,apigateway:DeleteMethodResponse,restApiId:aws.apigateway.get_api_keys|resourceId:aws.apigateway.get_api_keys|httpMethod:aws.apigateway.get_method|statusCode:aws.autoscaling-plans.describe_scaling_plans,aws.apigateway.get_api_keys|aws.apigateway.get_method|aws.autoscaling-plans.describe_scaling_plans,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_model,write_delete,client.delete_model(),delete_model,restApiId|modelName,,certificate,restApiId,apigateway:DeleteModel,restApiId:aws.apigateway.get_api_keys|modelName:aws.apigateway.get_api_keys,aws.apigateway.get_api_keys,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_request_validator,write_delete,client.delete_request_validator(),delete_request_validator,restApiId|requestValidatorId,,certificate,restApiId,apigateway:DeleteRequestValidator,restApiId:aws.apigateway.get_api_keys|requestValidatorId:aws.apigateway.get_method,aws.apigateway.get_api_keys|aws.apigateway.get_method,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_resource,write_delete,client.delete_resource(),delete_resource,restApiId|resourceId,,certificate,restApiId,apigateway:DeleteResource,restApiId:aws.apigateway.get_api_keys|resourceId:aws.apigateway.get_api_keys,aws.apigateway.get_api_keys,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_rest_api,write_delete,client.delete_rest_api(),delete_rest_api,restApiId,,certificate,restApiId,apigateway:DeleteRestApi,restApiId:aws.apigateway.get_api_keys,aws.apigateway.get_api_keys,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_stage,write_delete,client.delete_stage(),delete_stage,restApiId|stageName,,certificate,restApiId,apigateway:DeleteStage,restApiId:aws.apigateway.get_api_keys|stageName:aws.apigateway.get_stage,aws.apigateway.get_api_keys|aws.apigateway.get_stage,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_usage_plan,write_delete,client.delete_usage_plan(),delete_usage_plan,usagePlanId,,certificate,usagePlanId,apigateway:DeleteUsagePlan,usagePlanId:aws.apigateway.get_api_keys,aws.apigateway.get_api_keys,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_usage_plan_key,write_delete,client.delete_usage_plan_key(),delete_usage_plan_key,usagePlanId|keyId,,certificate,usagePlanId,apigateway:DeleteUsagePlanKey,usagePlanId:aws.apigateway.get_api_keys|keyId:aws.apigateway.get_api_keys,aws.apigateway.get_api_keys,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.delete_vpc_link,write_delete,client.delete_vpc_link(),delete_vpc_link,vpcLinkId,,certificate,vpcLinkId,apigateway:DeleteVpcLink,vpcLinkId:aws.apigateway.get_api_keys,aws.apigateway.get_api_keys,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.flush_stage_authorizers_cache,write_other,client.flush_stage_authorizers_cache(),flush_stage_authorizers_cache,restApiId|stageName,,certificate,restApiId,apigateway:FlushStageAuthorizersCache,restApiId:aws.apigateway.get_api_keys|stageName:aws.apigateway.get_stage,aws.apigateway.get_api_keys|aws.apigateway.get_stage,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.flush_stage_cache,write_other,client.flush_stage_cache(),flush_stage_cache,restApiId|stageName,,certificate,restApiId,apigateway:FlushStageCache,restApiId:aws.apigateway.get_api_keys|stageName:aws.apigateway.get_stage,aws.apigateway.get_api_keys|aws.apigateway.get_stage,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.import_api_keys,write_other,client.import_api_keys(),import_api_keys,body|format,failOnWarnings,certificate,body,apigateway:ImportApiKeys,body:aws.mailmanager.get_archive_message_content|format:aws.apigateway.get_stage,aws.mailmanager.get_archive_message_content|aws.apigateway.get_stage,2,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.import_documentation_parts,write_other,client.import_documentation_parts(),import_documentation_parts,restApiId|body,mode|failOnWarnings,certificate,restApiId,apigateway:ImportDocumentationParts,restApiId:aws.apigateway.get_api_keys|body:aws.mailmanager.get_archive_message_content,aws.apigateway.get_api_keys|aws.mailmanager.get_archive_message_content,2,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.import_rest_api,write_other,client.import_rest_api(),import_rest_api,body,failOnWarnings|parameters,certificate,body,apigateway:ImportRestApi,body:aws.mailmanager.get_archive_message_content,aws.mailmanager.get_archive_message_content,2,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.put_gateway_response,write_create,client.put_gateway_response(),put_gateway_response,restApiId|responseType,statusCode|responseParameters|responseTemplates,certificate,restApiId,apigateway:PutGatewayResponse,restApiId:aws.apigateway.get_api_keys,aws.apigateway.get_api_keys,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.put_integration,write_create,client.put_integration(),put_integration,restApiId|resourceId|httpMethod|type,integrationHttpMethod|uri|connectionType|connectionId|credentials|requestParameters|requestTemplates|passthroughBehavior|cacheNamespace|cacheKeyParameters|contentHandling|timeoutInMillis|tlsConfig|responseTransferMode|integrationTarget,certificate,restApiId,apigateway:PutIntegration,restApiId:aws.apigateway.get_api_keys|resourceId:aws.apigateway.get_api_keys|httpMethod:aws.apigateway.get_method|type:aws.apigateway.get_authorizers,aws.apigateway.get_api_keys|aws.apigateway.get_method|aws.apigateway.get_authorizers,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.put_integration_response,write_create,client.put_integration_response(),put_integration_response,restApiId|resourceId|httpMethod|statusCode,selectionPattern|responseParameters|responseTemplates|contentHandling,certificate,restApiId,apigateway:PutIntegrationResponse,restApiId:aws.apigateway.get_api_keys|resourceId:aws.apigateway.get_api_keys|httpMethod:aws.apigateway.get_method|statusCode:aws.autoscaling-plans.describe_scaling_plans,aws.apigateway.get_api_keys|aws.apigateway.get_method|aws.autoscaling-plans.describe_scaling_plans,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.put_method,write_create,client.put_method(),put_method,restApiId|resourceId|httpMethod|authorizationType,authorizerId|apiKeyRequired|operationName|requestParameters|requestModels|requestValidatorId|authorizationScopes,certificate,restApiId,apigateway:PutMethod,restApiId:aws.apigateway.get_api_keys|resourceId:aws.apigateway.get_api_keys|httpMethod:aws.apigateway.get_method|authorizationType:aws.apigateway.get_method,aws.apigateway.get_api_keys|aws.apigateway.get_method,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.put_method_response,write_create,client.put_method_response(),put_method_response,restApiId|resourceId|httpMethod|statusCode,responseParameters|responseModels,certificate,restApiId,apigateway:PutMethodResponse,restApiId:aws.apigateway.get_api_keys|resourceId:aws.apigateway.get_api_keys|httpMethod:aws.apigateway.get_method|statusCode:aws.autoscaling-plans.describe_scaling_plans,aws.apigateway.get_api_keys|aws.apigateway.get_method|aws.autoscaling-plans.describe_scaling_plans,1,true,2026-04-17T15:34:07Z
aws,apigateway,aws.apigateway.put_rest_api,write_create,client.put_rest_api(),put_rest_api,restApiId|body,mode|failOnWarnings|parameters,certificate,restApiId,apigateway:PutRestApi,restApiId:aws.apigateway.get_api_keys|body:aws.mailmanager.get_archive_message_content,aws.apigateway.get_api_keys|aws.mailmanager.get_archive_message_content,2,true,2026-04-17T15:34:07Z
