unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,alicloud_checks,alicloud_uniform_format
nist_800_53_rev5_multi_cloud_SC-16_2_1257,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-16(2),Transmission Of Security And Privacy Attributes - Transmission of security and privacy attributes | anti - spoofing mechanisms imp,,Transmission,,0,,
nist_800_53_rev5_multi_cloud_SC-16_3_1258,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-16(3),Transmission Of Security And Privacy Attributes - Transmission of security and privacy attributes | cryptographic binding implemen,,Transmission,,0,,
nist_800_53_rev5_multi_cloud_SC-17-a_1259,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-17-a,Public Key Infrastructure Certificates - Issue public key certificates under...,,Public,,0,,
nist_800_53_rev5_multi_cloud_SC-17-b_1260,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-17-b,Public Key Infrastructure Certificates - Include only approved trust anchors...,,Public,,0,,
nist_800_53_rev5_multi_cloud_SC-18_1_1261,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-18(1),Mobile Code - Mobile code | identify unacceptable code and take corrective actions identify [,,Mobile,,0,,
nist_800_53_rev5_multi_cloud_SC-18_2_1262,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-18(2),"Mobile Code - Mobile code | acquisition , development , and use verify that the acquisition, d",,Mobile,,0,,
nist_800_53_rev5_multi_cloud_SC-18_3_1263,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-18(3),Mobile Code - Mobile code | prevent downloading and execution prevent the download and executi,,Mobile,,0,,
nist_800_53_rev5_multi_cloud_SC-18_4_1264,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-18(4),Mobile Code - Mobile code | prevent automatic execution prevent the automatic execution of mob,,Mobile,,0,,
nist_800_53_rev5_multi_cloud_SC-18_5_1265,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-18(5),Mobile Code - Mobile code | allow execution only in confined environments allow execution of p,,Mobile,,0,,
nist_800_53_rev5_multi_cloud_SC-18-a_1266,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-18-a,Mobile Code - Define acceptable and unacceptable mobile...,,Mobile,,0,,
nist_800_53_rev5_multi_cloud_SC-18-b_1267,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-18-b,"Mobile Code - Authorize, monitor, and control the...",,Mobile,,0,,
nist_800_53_rev5_multi_cloud_SC-22_1268,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-22,Architecture And Provisioning For Name/Address Resolution Service,,Architecture,Multiple,18,alicloud_alb_deletion_protection; alicloud_rds_instance_deletion_protection; alicloud_rds_instance_multi_az,alicloud.alb.deletion_protection_enabled; alicloud.rds.instance.deletion_protection_enabled; alicloud.rds.instance.multi_az_deployment_enabled
nist_800_53_rev5_multi_cloud_SC-23_1_1269,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-23(1),Session Authenticity - Session authenticity | invalidate session identifiers at logout invalidate sessi,,Session,Multiple,24,alicloud_api_gateway_restapi_client_certificate_enabled; alicloud_elasticsearch_service_domains_node_to_node_encryption_enabled; alicloud_oss_bucket_secure_transport_policy; alicloud_slb_ssl_listeners,alicloud.api_gateway.restapi.client_certificate_required; alicloud.elasticsearch_service.domains.node_to_node_encryption_active; alicloud.oss.bucket.secure_transport_enforced; alicloud.slb.ssl_listeners_configured
nist_800_53_rev5_multi_cloud_SC-23_1_1270,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-23(1),Session Authenticity - . ],,Session,Multiple,24,alicloud_api_gateway_restapi_client_certificate_enabled; alicloud_elasticsearch_service_domains_node_to_node_encryption_enabled; alicloud_oss_bucket_secure_transport_policy; alicloud_slb_ssl_listeners,alicloud.api_gateway.restapi.client_certificate_required; alicloud.elasticsearch_service.domains.node_to_node_encryption_active; alicloud.oss.bucket.secure_transport_enforced; alicloud.slb.ssl_listeners_configured
nist_800_53_rev5_multi_cloud_SC-23_2_1271,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-23(2),Session Authenticity - Session authenticity | user - initiated logouts and message displays [withdrawn,,Session,Multiple,24,alicloud_api_gateway_restapi_client_certificate_enabled; alicloud_elasticsearch_service_domains_node_to_node_encryption_enabled; alicloud_oss_bucket_secure_transport_policy; alicloud_slb_ssl_listeners,alicloud.api_gateway.restapi.client_certificate_required; alicloud.elasticsearch_service.domains.node_to_node_encryption_active; alicloud.oss.bucket.secure_transport_enforced; alicloud.slb.ssl_listeners_configured
nist_800_53_rev5_multi_cloud_SC-23_3_1272,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-23(3),Session Authenticity - Session authenticity | unique system - generated session identifiers generate a,,Session,Multiple,52,alicloud_ecs_instance_imdsv2_enabled; alicloud_ram_no_root_access_key; alicloud_ram_password_policy_minimum_length_14; alicloud_ram_policy_attached_only_to_group_or_roles; alicloud_ram_policy_no_administrative_privileges; alicloud_ram_root_hardware_mfa_enabled; alicloud_ram_root_mfa_enabled; alicloud_ram_rotate_access_key_90_days,alicloud.ecs.instance.imdsv2_mandatory; alicloud.ram.root_account_no_access_keys; alicloud.ram.password_policy.min_length_14_enforced; alicloud.ram.policy.group_or_role_attachment_only; alicloud.ram.policy.no_administrative_privileges_enforced; alicloud.ram.root.hardware_mfa_mandatory; alicloud.ram.root_account_mfa_enabled; alicloud.ram.access_key_rotation_90_days
nist_800_53_rev5_multi_cloud_SC-23_3_1273,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-23(3),Session Authenticity - . ],,Session,Multiple,52,alicloud_ecs_instance_imdsv2_enabled; alicloud_ram_no_root_access_key; alicloud_ram_password_policy_minimum_length_14; alicloud_ram_policy_attached_only_to_group_or_roles; alicloud_ram_policy_no_administrative_privileges; alicloud_ram_root_hardware_mfa_enabled; alicloud_ram_root_mfa_enabled; alicloud_ram_rotate_access_key_90_days,alicloud.ecs.instance.imdsv2_mandatory; alicloud.ram.root_account_no_access_keys; alicloud.ram.password_policy.min_length_14_enforced; alicloud.ram.policy.group_or_role_attachment_only; alicloud.ram.policy.no_administrative_privileges_enforced; alicloud.ram.root.hardware_mfa_mandatory; alicloud.ram.root_account_mfa_enabled; alicloud.ram.access_key_rotation_90_days
nist_800_53_rev5_multi_cloud_SC-23_4_1274,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-23(4),Session Authenticity - Session authenticity | unique session identifiers with randomization [withdrawn,,Session,Multiple,24,alicloud_api_gateway_restapi_client_certificate_enabled; alicloud_elasticsearch_service_domains_node_to_node_encryption_enabled; alicloud_oss_bucket_secure_transport_policy; alicloud_slb_ssl_listeners,alicloud.api_gateway.restapi.client_certificate_required; alicloud.elasticsearch_service.domains.node_to_node_encryption_active; alicloud.oss.bucket.secure_transport_enforced; alicloud.slb.ssl_listeners_configured
nist_800_53_rev5_multi_cloud_SC-23_5_1275,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-23(5),Session Authenticity - Session authenticity | allowed certificate authorities only allow the use of [ a,,Session,Multiple,12,alicloud_alb_insecure_ssl_ciphers; alicloud_slb_ssl_listeners,alicloud.alb.secure_ssl_ciphers_only; alicloud.slb.ssl_listeners_configured
nist_800_53_rev5_multi_cloud_SC-24_1276,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-24,Fail In Known State,,Fail,,0,,
nist_800_53_rev5_multi_cloud_SC-25_1277,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-25,Thin Nodes,,Thin,Multiple,52,alicloud_ecs_disk_public_snapshot; alicloud_ecs_instance_public_ip; alicloud_emr_cluster_master_nodes_no_public_ip; alicloud_function_compute_function_not_publicly_accessible; alicloud_function_compute_function_url_public; alicloud_ram_no_root_access_key; alicloud_ram_policy_no_administrative_privileges; alicloud_rds_instance_no_public_access,alicloud.ecs.disk.public_snapshot_access_blocked; alicloud.ecs.instance.public_ip_disabled; alicloud.emr.cluster.master_nodes_public_ip_disabled; alicloud.function_compute.function.public_access_blocked; alicloud.function_compute.function.url_public_access_blocked; alicloud.ram.root_account_no_access_keys; alicloud.ram.policy.no_administrative_privileges_enforced; alicloud.rds.instance.public_access_blocked
nist_800_53_rev5_multi_cloud_SC-26_1_1278,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-26(1),Decoys - Decoys | detection of malicious code [withdrawn,,Decoys,,0,,
nist_800_53_rev5_multi_cloud_SC-27_1279,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-27,Platform-Independent Applications,,,,0,,
nist_800_53_rev5_multi_cloud_SC-28_1_1280,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-28(1),Protection Of Information At Rest - Protection of information at rest | cryptographic protection implement cryptogra,,Protection,Multiple,56,alicloud_actiontrail_kms_encryption_enabled; alicloud_analyticdb_cluster_audit_logging; alicloud_cms_log_group_kms_encryption_enabled; alicloud_ecs_disk_encryption_enabled; alicloud_elasticsearch_service_domains_encryption_at_rest_enabled; alicloud_nas_encryption_at_rest_enabled; alicloud_oss_bucket_default_encryption; alicloud_rds_instance_storage_encrypted; alicloud_tablestore_tables_kms_cmk_encryption_enabled,alicloud.actiontrail.kms_encryption_active; alicloud.analyticdb.cluster.audit_logging_enabled; alicloud.cms.log_group.kms_encryption_active; alicloud.ecs.disk.encryption_at_rest_enabled; alicloud.elasticsearch_service.domains.encryption_at_rest_active; alicloud.nas.encryption_at_rest_active; alicloud.oss.bucket.encryption_at_rest_enabled; alicloud.rds.instance.storage_encryption_at_rest_enabled; alicloud.tablestore.tables.kms_customer_managed_key_encryption_enabled
nist_800_53_rev5_multi_cloud_SC-28_2_1281,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-28(2),Protection Of Information At Rest - Protection of information at rest | offline storage remove the following informa,,Protection,LOG,6,alicloud_cms_log_group_retention_policy_specific_days_enabled,alicloud.cms.log_group.retention_policy_90_days_enabled
nist_800_53_rev5_multi_cloud_SC-28_3_1282,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-28(3),Protection Of Information At Rest - Protection of information at rest | cryptographic keys provide protected storage,,Protection,,0,,
nist_800_53_rev5_multi_cloud_SC-29_1_1283,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-29(1),Heterogeneity - Heterogeneity | virtualization techniques employ virtualization techniques to su,,Heterogeneity,,0,,
nist_800_53_rev5_multi_cloud_SC-30_1_1284,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-30(1),Concealment And Misdirection - Concealment and misdirection | virtualization techniques [withdrawn,,Concealment,,0,,
nist_800_53_rev5_multi_cloud_SC-30_1_1285,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-30(1),Concealment And Misdirection - . ],,Concealment,,0,,
nist_800_53_rev5_multi_cloud_SC-30_2_1286,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-30(2),Concealment And Misdirection - Concealment and misdirection | randomness employ [ assignment,,Concealment,,0,,
nist_800_53_rev5_multi_cloud_SC-30_3_1287,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-30(3),Concealment And Misdirection - Concealment and misdirection | change processing and storage locations change th,,Concealment,,0,,
nist_800_53_rev5_multi_cloud_SC-30_4_1288,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-30(4),"Concealment And Misdirection - Concealment and misdirection | misleading information employ realistic, but misl",,Concealment,,0,,
nist_800_53_rev5_multi_cloud_SC-30_5_1289,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-30(5),Concealment And Misdirection - Concealment and misdirection | concealment of system components employ the follo,,Concealment,,0,,
nist_800_53_rev5_multi_cloud_SC-31_1_1290,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-31(1),Covert Channel Analysis - Covert channel analysis | test covert channels for exploitability test a subset,,Covert,,0,,
nist_800_53_rev5_multi_cloud_SC-31_2_1291,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-31(2),Covert Channel Analysis - Covert channel analysis | maximum bandwidth reduce the maximum bandwidth for ide,,Covert,,0,,
nist_800_53_rev5_multi_cloud_SC-31_3_1292,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-31(3),Covert Channel Analysis - Covert channel analysis | measure bandwidth in operational environments measure,,Covert,,0,,
nist_800_53_rev5_multi_cloud_SC-31-a_1293,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-31-a,Covert Channel Analysis - Perform a covert channel analysis...,,Covert,,0,,
nist_800_53_rev5_multi_cloud_SC-31-b_1294,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-31-b,Covert Channel Analysis - Estimate the maximum bandwidth of...,,Covert,,0,,
nist_800_53_rev5_multi_cloud_SC-32_1_1295,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-32(1),System Partitioning - System partitioning | separate physical domains for privileged functions partiti,,System,,0,,
nist_800_53_rev5_multi_cloud_SC-34_1_1296,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-34(1),Non-Modifiable Executable Programs - Non - modifiable executable programs | no writable storage employ [ assignment,,,,0,,
nist_800_53_rev5_multi_cloud_SC-34_2_1297,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-34(2),Non-Modifiable Executable Programs - Non - modifiable executable programs | integrity protection on read - only media,,,,0,,
nist_800_53_rev5_multi_cloud_SC-34_3_1298,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-34(3),Non-Modifiable Executable Programs - Non - modifiable executable programs | hardware - based protection [withdrawn,,,,0,,
nist_800_53_rev5_multi_cloud_SC-34-a_1299,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-34-a,"Non-Modifiable Executable Programs - The operating environment from hardware-enforced,...",,,,0,,
nist_800_53_rev5_multi_cloud_SC-34-b_1300,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-34-b,"Non-Modifiable Executable Programs - The following applications from hardware-enforced,...",,,,0,,
nist_800_53_rev5_multi_cloud_SC-35_1301,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-35,External Malicious Code Identification,,External,,0,,
nist_800_53_rev5_multi_cloud_SC-36_1_1302,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-36(1),Distributed Processing And Storage - Distributed processing and storage | polling techniques (a) employ polling techn,,Distributed,INSTANCE,6,alicloud_rds_instance_multi_az,alicloud.rds.instance.multi_az_deployment_enabled
nist_800_53_rev5_multi_cloud_SC-36_2_1303,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-36(2),Distributed Processing And Storage - Distributed processing and storage | synchronization synchronize the following d,,Distributed,INSTANCE,6,alicloud_rds_instance_multi_az,alicloud.rds.instance.multi_az_deployment_enabled
nist_800_53_rev5_multi_cloud_SC-36_6_1304,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-36(6),Distributed Processing And Storage - Require the duplication of systems or system components in distributed locations,,Distributed,INSTANCE,6,alicloud_rds_instance_multi_az,alicloud.rds.instance.multi_az_deployment_enabled
nist_800_53_rev5_multi_cloud_SC-37_1_1305,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-37(1),Out-Of-Band Channels - Out - of - band channels | ensure delivery and transmission employ [ assignment,,,,0,,
nist_800_53_rev5_multi_cloud_SC-38_1306,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-38,Operations Security,,Operations,,0,,
nist_800_53_rev5_multi_cloud_SC-39_1_1307,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-39(1),Process Isolation - Process isolation | hardware separation implement hardware separation mechanisms,,Process,,0,,
nist_800_53_rev5_multi_cloud_SC-39_2_1308,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-39(2),Process Isolation - Process isolation | separate execution domain per thread maintain a separate exe,,Process,,0,,
nist_800_53_rev5_multi_cloud_SC-40_1_1309,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-40(1),Wireless Link Protection - Wireless link protection | electromagnetic interference implement cryptographic,,Wireless,,0,,
nist_800_53_rev5_multi_cloud_SC-40_2_1310,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-40(2),Wireless Link Protection - Wireless link protection | reduce detection potential implement cryptographic me,,Wireless,,0,,
nist_800_53_rev5_multi_cloud_SC-40_3_1311,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-40(3),Wireless Link Protection - Wireless link protection | imitative or manipulative communications deception im,,Wireless,,0,,
nist_800_53_rev5_multi_cloud_SC-40_4_1312,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-40(4),Wireless Link Protection - Wireless link protection | signal parameter identification implement cryptograph,,Wireless,,0,,
nist_800_53_rev5_multi_cloud_SC-41_1313,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-41,Port And I/O Device Access,,Port,,0,,
nist_800_53_rev5_multi_cloud_SC-42_1_1314,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-42(1),Sensor Capability And Data - Sensor capability and data | reporting to authorized individuals or roles nist s,,Sensor,,0,,
nist_800_53_rev5_multi_cloud_SC-42_2_1315,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-42(2),Sensor Capability And Data - Sensor capability and data | authorized use employ the following measures so tha,,Sensor,,0,,
nist_800_53_rev5_multi_cloud_SC-42_3_1316,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-42(3),Sensor Capability And Data - Sensor capability and data | prohibit use of devices [withdrawn,,Sensor,,0,,
nist_800_53_rev5_multi_cloud_SC-42_4_1317,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-42(4),Sensor Capability And Data - Sensor capability and data | notice of collection employ the following measures,,Sensor,,0,,
nist_800_53_rev5_multi_cloud_SC-42_5_1318,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-42(5),Sensor Capability And Data - Sensor capability and data | collection minimization employ [ assignment,,Sensor,,0,,
nist_800_53_rev5_multi_cloud_SC-42-a_1319,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-42-a,Sensor Capability And Data - Prohibit [ selection (one or...,,Sensor,,0,,
nist_800_53_rev5_multi_cloud_SC-42-b_1320,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-42-b,Sensor Capability And Data - Provide an explicit indication of...,,Sensor,,0,,
nist_800_53_rev5_multi_cloud_SC-43-a_1321,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-43-a,Usage Restrictions - Establish usage restrictions and implementation...,,Usage,,0,,
nist_800_53_rev5_multi_cloud_SC-43-b_1322,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-43-b,"Usage Restrictions - Authorize, monitor, and control the...",,Usage,IS,10,alicloud_threat_detection_is_enabled,alicloud.threat_detection_service_enabled
nist_800_53_rev5_multi_cloud_SC-44_1323,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-44,Detonation Chambers,,Detonation,,0,,
nist_800_53_rev5_multi_cloud_SC-45_1_1324,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-45(1),System Time Synchronization - System time synchronization | synchronization with authoritative time source (a),,System,,0,,
nist_800_53_rev5_multi_cloud_SC-45_2_1325,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-45(2),System Time Synchronization - System time synchronization | secondary authoritative time source (a) identify a,,System,,0,,
nist_800_53_rev5_multi_cloud_SC-46_1326,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-46,Cross Domain Policy Enforcement,,Cross,,0,,
nist_800_53_rev5_multi_cloud_SC-47_1327,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-47,Alternate Communications Paths,,Alternate,,0,,
nist_800_53_rev5_multi_cloud_SC-48_1_1328,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-48(1),Sensor Relocation - Sensor relocation | dynamic relocation of sensors or monitoring capabilities dyn,,Sensor,,0,,
nist_800_53_rev5_multi_cloud_SC-49_1329,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-49,Hardware-Enforced Separation And Policy Enforcement,,,,0,,
nist_800_53_rev5_multi_cloud_SC-50_1330,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-50,Software-Enforced Separation And Policy Enforcement,,,,0,,
nist_800_53_rev5_multi_cloud_SC-51-a_1331,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-51-a,"Hardware-Based Protection - Employ hardware-based, write-protect for [...",,,,0,,
nist_800_53_rev5_multi_cloud_SC-51-b_1332,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-51-b,Hardware-Based Protection - Implement specific procedures for [...,,,,0,,
nist_800_53_rev5_multi_cloud_SI-1-a_1333,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-1-a,"Policy And Procedures - Develop, document, and disseminate to...",,Policy,,0,,
nist_800_53_rev5_multi_cloud_SI-1-b_1334,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-1-b,Policy And Procedures - Designate an [ assignment: organization-defined...,,Policy,,0,,
nist_800_53_rev5_multi_cloud_SI-1-c_1335,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-1-c,Policy And Procedures - Review and update the current...,,Policy,,0,,
nist_800_53_rev5_multi_cloud_SI-2_1_1336,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-2(1),Flaw Remediation - Flaw remediation | central management [withdrawn,,Flaw,,0,,
nist_800_53_rev5_multi_cloud_SI-2_2_1337,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-2(2),Flaw Remediation - Flaw remediation | automated flaw remediation status determine if system compone,,Flaw,Multiple,12,alicloud_analyticdb_cluster_automatic_upgrades; alicloud_oos_managed_compliant_patching,alicloud.analyticdb.cluster.automatic_version_upgrades_enabled; alicloud.oos.compliant_patching_enforced
nist_800_53_rev5_multi_cloud_SI-2_3_1338,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-2(3),Flaw Remediation - Flaw remediation | time to remediate flaws and benchmarks for corrective actions,,Flaw,,0,,
nist_800_53_rev5_multi_cloud_SI-2_4_1339,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-2(4),Flaw Remediation - Flaw remediation | automated patch management tools employ automated patch manag,,Flaw,,0,,
nist_800_53_rev5_multi_cloud_SI-2_5_1340,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-2(5),Flaw Remediation - Flaw remediation | automatic software and firmware updates install [ assignment,,Flaw,Multiple,12,alicloud_analyticdb_cluster_automatic_upgrades; alicloud_oos_managed_compliant_patching,alicloud.analyticdb.cluster.automatic_version_upgrades_enabled; alicloud.oos.compliant_patching_enforced
nist_800_53_rev5_multi_cloud_SI-2_6_1341,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-2(6),Flaw Remediation - Flaw remediation | removal of previous versions of software and firmware remove,,Flaw,,0,,
nist_800_53_rev5_multi_cloud_SI-2-a_1342,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-2-a,"Flaw Remediation - Identify, report, and correct system...",,Flaw,Multiple,34,alicloud_cms_changes_to_network_acls_alarm_configured; alicloud_cms_changes_to_network_gateways_alarm_configured; alicloud_cms_changes_to_network_route_tables_alarm_configured; alicloud_cms_changes_to_vpcs_alarm_configured; alicloud_rds_instance_enhanced_monitoring_enabled,alicloud.cms.network_acls.change_detection_alarm_configured; alicloud.cms.network_gateways.change_detection_alarm_configured; alicloud.cms.route_tables.change_detection_alarm_configured; alicloud.cms.vpcs.change_detection_alarm_configured; alicloud.rds.instance.enhanced_monitoring_activated
nist_800_53_rev5_multi_cloud_SI-2-b_1343,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-2-b,Flaw Remediation - Test software and firmware updates...,,Flaw,,0,,
nist_800_53_rev5_multi_cloud_SI-2-c_1344,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-2-c,Flaw Remediation - Install security-relevant software and firmware...,,Flaw,Multiple,16,alicloud_analyticdb_cluster_automatic_upgrades; alicloud_oos_managed_compliant_patching,alicloud.analyticdb.cluster.automatic_version_upgrades_enabled; alicloud.oos.compliant_patching_enforced
nist_800_53_rev5_multi_cloud_SI-2-d_1345,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-2-d,Flaw Remediation - Incorporate flaw remediation into the...,,Flaw,Multiple,16,alicloud_analyticdb_cluster_automatic_upgrades; alicloud_oos_managed_compliant_patching,alicloud.analyticdb.cluster.automatic_version_upgrades_enabled; alicloud.oos.compliant_patching_enforced
nist_800_53_rev5_multi_cloud_SI-3_1_1346,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-3(1),Malicious Code Protection - Malicious code protection | central management [withdrawn,,Malicious,,0,,
nist_800_53_rev5_multi_cloud_SI-3_10_1347,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-3(10),Malicious Code Protection - . ],,Malicious,,0,,
nist_800_53_rev5_multi_cloud_SI-3_10_1348,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-3(10),Malicious Code Protection - . ],,Malicious,,0,,
nist_800_53_rev5_multi_cloud_SI-3_10_1349,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-3(10),Malicious Code Protection - Malicious code protection | malicious code analysis (a) employ the following too,,Malicious,,0,,
nist_800_53_rev5_multi_cloud_SI-3_2_1350,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-3(2),Malicious Code Protection - Malicious code protection | automatic updates [withdrawn,,Malicious,,0,,
nist_800_53_rev5_multi_cloud_SI-3_3_1351,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-3(3),Malicious Code Protection - Malicious code protection | non - privileged users [withdrawn,,Malicious,,0,,
nist_800_53_rev5_multi_cloud_SI-3_4_1352,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-3(4),Malicious Code Protection - Malicious code protection | updates only by privileged users update malicious co,,Malicious,,0,,
nist_800_53_rev5_multi_cloud_SI-3_5_1353,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-3(5),"Malicious Code Protection - Malicious code protection | portable storage devices nist sp 800-53, r ev",,Malicious,,0,,
nist_800_53_rev5_multi_cloud_SI-3_6_1354,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SI-3(6),Malicious Code Protection - Malicious code protection | testing and verification (a) test malicious code pro,,Malicious,,0,,
