csp,service,op_name,op_kind,is_independent,python_call,yaml_action,required_params,optional_params,param_count,output_fields,output_fields_types,compliance_categories,resource_type,target_resource_id_param,iam_action,ciem_rule_count,ciem_rule_yaml,is_active,updated_at
alicloud,ccc,alicloud.ccc.DeleteSkillGroup,write_delete,Yes,client.DeleteSkillGroup(),DeleteSkillGroup,,,0,,,,,,ccc:DeleteSkillGroup,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.DiscardEditingContactFlow,write_update,Yes,client.DiscardEditingContactFlow(),DiscardEditingContactFlow,,,0,,,,,,ccc:DiscardEditingContactFlow,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.EndConference,write_update,Yes,client.EndConference(),EndConference,,,0,,,,,,ccc:EndConference,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ExportCustomCallTagging,write_update,Yes,client.ExportCustomCallTagging(),ExportCustomCallTagging,,,0,,,,,,ccc:ExportCustomCallTagging,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ExportDoNotCallNumbers,write_update,Yes,client.ExportDoNotCallNumbers(),ExportDoNotCallNumbers,,,0,,,,,,ccc:ExportDoNotCallNumbers,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.HoldCall,write_update,Yes,client.HoldCall(),HoldCall,,,0,,,,,,ccc:HoldCall,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ImportAdmins,write_create,Yes,client.ImportAdmins(),ImportAdmins,,,0,,,,,,ccc:ImportAdmins,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ImportCustomCallTagging,write_create,Yes,client.ImportCustomCallTagging(),ImportCustomCallTagging,,,0,,,,,,ccc:ImportCustomCallTagging,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ImportDoNotCallNumbers,write_create,Yes,client.ImportDoNotCallNumbers(),ImportDoNotCallNumbers,,,0,,,,,,ccc:ImportDoNotCallNumbers,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.InitiateAttendedTransfer,write_update,Yes,client.InitiateAttendedTransfer(),InitiateAttendedTransfer,,,0,,,,,,ccc:InitiateAttendedTransfer,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.InterceptCall,write_update,Yes,client.InterceptCall(),InterceptCall,,,0,,,,,,ccc:InterceptCall,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.LaunchAuthentication,write_update,Yes,client.LaunchAuthentication(),LaunchAuthentication,,,0,,,,,,ccc:LaunchAuthentication,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.LaunchSurvey,write_update,Yes,client.LaunchSurvey(),LaunchSurvey,,,0,,,,,,ccc:LaunchSurvey,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.MakeCall,write_update,Yes,client.MakeCall(),MakeCall,,,0,,,,,,ccc:MakeCall,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ModifyAudioFile,write_update,Yes,client.ModifyAudioFile(),ModifyAudioFile,,,0,,,,,,ccc:ModifyAudioFile,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ModifyCustomCallTagging,write_update,Yes,client.ModifyCustomCallTagging(),ModifyCustomCallTagging,,,0,,,,,,ccc:ModifyCustomCallTagging,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ModifyInstance,write_update,Yes,client.ModifyInstance(),ModifyInstance,,,0,,,,,,ccc:ModifyInstance,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ModifyPhoneNumber,write_update,Yes,client.ModifyPhoneNumber(),ModifyPhoneNumber,,,0,,,,,,ccc:ModifyPhoneNumber,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ModifySkillGroup,write_update,Yes,client.ModifySkillGroup(),ModifySkillGroup,,,0,,,,,,ccc:ModifySkillGroup,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ModifySkillLevelsOfUser,write_update,Yes,client.ModifySkillLevelsOfUser(),ModifySkillLevelsOfUser,,,0,,,,,,ccc:ModifySkillLevelsOfUser,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ModifyUser,write_update,Yes,client.ModifyUser(),ModifyUser,,,0,,,,,,ccc:ModifyUser,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ModifyUserLevelsOfSkillGroup,write_update,Yes,client.ModifyUserLevelsOfSkillGroup(),ModifyUserLevelsOfSkillGroup,,,0,,,,,,ccc:ModifyUserLevelsOfSkillGroup,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.MonitorCall,write_update,Yes,client.MonitorCall(),MonitorCall,,,0,,,,,,ccc:MonitorCall,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.MuteCall,write_update,Yes,client.MuteCall(),MuteCall,,,0,,,,,,ccc:MuteCall,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.PauseCampaign,write_update,Yes,client.PauseCampaign(),PauseCampaign,,,0,,,,,,ccc:PauseCampaign,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.PickOutboundNumbers,write_update,Yes,client.PickOutboundNumbers(),PickOutboundNumbers,,,0,,,,,,ccc:PickOutboundNumbers,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.PollUserStatus,write_update,Yes,client.PollUserStatus(),PollUserStatus,,,0,,,,,,ccc:PollUserStatus,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.PublishContactFlow,write_update,Yes,client.PublishContactFlow(),PublishContactFlow,,,0,,,,,,ccc:PublishContactFlow,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ReadyForService,write_update,Yes,client.ReadyForService(),ReadyForService,,,0,,,,,,ccc:ReadyForService,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.RedialCall,write_update,Yes,client.RedialCall(),RedialCall,,,0,,,,,,ccc:RedialCall,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.RegisterDevice,write_update,Yes,client.RegisterDevice(),RegisterDevice,,,0,,,,,,ccc:RegisterDevice,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.RegisterDevices,write_update,Yes,client.RegisterDevices(),RegisterDevices,,,0,,,,,,ccc:RegisterDevices,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ReleaseCall,write_delete,Yes,client.ReleaseCall(),ReleaseCall,,,0,,,,,,ccc:ReleaseCall,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.RemoveDoNotCallNumbers,write_delete,Yes,client.RemoveDoNotCallNumbers(),RemoveDoNotCallNumbers,,,0,,,,,,ccc:RemoveDoNotCallNumbers,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.RemovePersonalNumbersFromUser,write_delete,Yes,client.RemovePersonalNumbersFromUser(),RemovePersonalNumbersFromUser,,,0,,,,,,ccc:RemovePersonalNumbersFromUser,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.RemovePhoneNumberFromSkillGroups,write_delete,Yes,client.RemovePhoneNumberFromSkillGroups(),RemovePhoneNumberFromSkillGroups,,,0,,,,,,ccc:RemovePhoneNumberFromSkillGroups,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.RemovePhoneNumbers,write_delete,Yes,client.RemovePhoneNumbers(),RemovePhoneNumbers,,,0,,,,,,ccc:RemovePhoneNumbers,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.RemovePhoneNumbersFromSkillGroup,write_delete,Yes,client.RemovePhoneNumbersFromSkillGroup(),RemovePhoneNumbersFromSkillGroup,,,0,,,,,,ccc:RemovePhoneNumbersFromSkillGroup,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.RemoveSkillGroupsFromUser,write_delete,Yes,client.RemoveSkillGroupsFromUser(),RemoveSkillGroupsFromUser,,,0,,,,,,ccc:RemoveSkillGroupsFromUser,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.RemoveUsers,write_delete,Yes,client.RemoveUsers(),RemoveUsers,,,0,,,,,,ccc:RemoveUsers,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.RemoveUsersFromSkillGroup,write_delete,Yes,client.RemoveUsersFromSkillGroup(),RemoveUsersFromSkillGroup,,,0,,,,,,ccc:RemoveUsersFromSkillGroup,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ResetAgentState,write_update,Yes,client.ResetAgentState(),ResetAgentState,,,0,,,,,,ccc:ResetAgentState,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ResetUserPassword,write_update,Yes,client.ResetUserPassword(),ResetUserPassword,,,0,,,,,,ccc:ResetUserPassword,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.RestoreArchivedRecordings,write_update,Yes,client.RestoreArchivedRecordings(),RestoreArchivedRecordings,,,0,,,,,,ccc:RestoreArchivedRecordings,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.ResumeCampaign,write_update,Yes,client.ResumeCampaign(),ResumeCampaign,,,0,,,,,,ccc:ResumeCampaign,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.RetrieveCall,write_update,Yes,client.RetrieveCall(),RetrieveCall,,,0,,,,,,ccc:RetrieveCall,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.SaveRTCStatsV2,write_update,Yes,client.SaveRTCStatsV2(),SaveRTCStatsV2,,,0,,,,,,ccc:SaveRTCStatsV2,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.SaveTerminalLog,write_update,Yes,client.SaveTerminalLog(),SaveTerminalLog,,,0,,,,,,ccc:SaveTerminalLog,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.SaveWebRTCStats,write_update,Yes,client.SaveWebRTCStats(),SaveWebRTCStats,,,0,,,,,,ccc:SaveWebRTCStats,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.SaveWebRtcInfo,write_update,Yes,client.SaveWebRtcInfo(),SaveWebRtcInfo,,,0,,,,,,ccc:SaveWebRtcInfo,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.SendDtmfSignaling,write_update,Yes,client.SendDtmfSignaling(),SendDtmfSignaling,,,0,,,,,,ccc:SendDtmfSignaling,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.SignInGroup,write_update,Yes,client.SignInGroup(),SignInGroup,,,0,,,,,,ccc:SignInGroup,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.SignOutGroup,write_update,Yes,client.SignOutGroup(),SignOutGroup,,,0,,,,,,ccc:SignOutGroup,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.StartBack2BackCall,write_update,Yes,client.StartBack2BackCall(),StartBack2BackCall,,,0,,,,,,ccc:StartBack2BackCall,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.StartConference,write_update,Yes,client.StartConference(),StartConference,,,0,,,,,,ccc:StartConference,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.StartEditContactFlow,write_update,Yes,client.StartEditContactFlow(),StartEditContactFlow,,,0,,,,,,ccc:StartEditContactFlow,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.StartPredictiveCall,write_update,Yes,client.StartPredictiveCall(),StartPredictiveCall,,,0,,,,,,ccc:StartPredictiveCall,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.StartPrivacyCall,write_update,Yes,client.StartPrivacyCall(),StartPrivacyCall,,,0,,,,,,ccc:StartPrivacyCall,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.SubmitCampaign,write_update,Yes,client.SubmitCampaign(),SubmitCampaign,,,0,,,,,,ccc:SubmitCampaign,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.SwitchToConference,write_update,Yes,client.SwitchToConference(),SwitchToConference,,,0,,,,,,ccc:SwitchToConference,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.TakeBreak,write_update,Yes,client.TakeBreak(),TakeBreak,,,0,,,,,,ccc:TakeBreak,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.UnmuteCall,write_update,Yes,client.UnmuteCall(),UnmuteCall,,,0,,,,,,ccc:UnmuteCall,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.UnregisterDevice,write_update,Yes,client.UnregisterDevice(),UnregisterDevice,,,0,,,,,,ccc:UnregisterDevice,0,,true,2026-04-17T14:43:54Z
alicloud,ccc,alicloud.ccc.UpdateConfigItems,write_update,Yes,client.UpdateConfigItems(),UpdateConfigItems,,,0,,,,,,ccc:UpdateConfigItems,0,,true,2026-04-17T14:43:54Z
alicloud,cdn,alicloud.cdn.CreateUsageDetailDataExportTask,write_create,Yes,client.CreateUsageDetailDataExportTask(),CreateUsageDetailDataExportTask,,,0,instance_id|instance_name|usage_detail_data_export_task_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|usage_detail_data_export_task_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,,cdn:CreateUsageDetailDataExportTask,0,,true,2026-04-17T14:43:54Z
alicloud,cdn,alicloud.cdn.AddCdnDomain,write_apply,Yes,client.AddCdnDomain(),AddCdnDomain,,,0,instance_id|instance_name|cdn_domain_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|cdn_domain_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,,cdn:AddCdnDomain,0,,true,2026-04-17T14:43:54Z
alicloud,cdn,alicloud.cdn.AddFCTrigger,write_apply,Yes,client.AddFCTrigger(),AddFCTrigger,,,0,instance_id|instance_name|fc_trigger_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|fc_trigger_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,,cdn:AddFCTrigger,0,,true,2026-04-17T14:43:54Z
alicloud,cdn,alicloud.cdn.BatchAddCdnDomain,other,Yes,client.BatchAddCdnDomain(),BatchAddCdnDomain,,,0,instance_id|instance_name|batch_add_cdn_domain_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|batch_add_cdn_domain_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,,cdn:BatchAddCdnDomain,0,,true,2026-04-17T14:43:54Z
alicloud,cdn,alicloud.cdn.BatchDeleteCdnDomainConfig,other,Yes,client.BatchDeleteCdnDomainConfig(),BatchDeleteCdnDomainConfig,,,0,instance_id|instance_name|batch_delete_cdn_domain_config_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|batch_delete_cdn_domain_config_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,,cdn:BatchDeleteCdnDomainConfig,0,,true,2026-04-17T14:43:54Z
alicloud,cdn,alicloud.cdn.BatchSetCdnDomainConfig,other,Yes,client.BatchSetCdnDomainConfig(),BatchSetCdnDomainConfig,,,0,instance_id|instance_name|batch_set_cdn_domain_config_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|batch_set_cdn_domain_config_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,,cdn:BatchSetCdnDomainConfig,0,,true,2026-04-17T14:43:54Z
alicloud,cdn,alicloud.cdn.DeleteUsageDetailDataExportTask,write_delete,No,client.DeleteUsageDetailDataExportTask(),DeleteUsageDetailDataExportTask,usage_detail_data_export_task_id,,1,instance_id|instance_name|usage_detail_data_export_task_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|usage_detail_data_export_task_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,usage_detail_data_export_task_id,cdn:DeleteUsageDetailDataExportTask,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.AIGCFaceVerify,write_update,Yes,client.AIGCFaceVerify(),AIGCFaceVerify,,,0,,,,,,cloudauth:AIGCFaceVerify,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.BankMetaVerify,write_update,Yes,client.BankMetaVerify(),BankMetaVerify,,,0,,,,,,cloudauth:BankMetaVerify,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.CompareFaceVerify,write_update,Yes,client.CompareFaceVerify(),CompareFaceVerify,,,0,,,,,,cloudauth:CompareFaceVerify,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.CompareFaces,write_update,Yes,client.CompareFaces(),CompareFaces,,,0,,,,,,cloudauth:CompareFaces,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.ContrastFaceVerify,write_update,Yes,client.ContrastFaceVerify(),ContrastFaceVerify,,,0,,,,,,cloudauth:ContrastFaceVerify,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.CreateAuthKey,write_create,Yes,client.CreateAuthKey(),CreateAuthKey,,,0,,,,,,cloudauth:CreateAuthKey,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.CreateVerifySetting,write_create,Yes,client.CreateVerifySetting(),CreateVerifySetting,,,0,,,,,,cloudauth:CreateVerifySetting,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.CredentialVerify,write_update,Yes,client.CredentialVerify(),CredentialVerify,,,0,,,,,,cloudauth:CredentialVerify,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.DeepfakeDetect,write_update,Yes,client.DeepfakeDetect(),DeepfakeDetect,,,0,,,,,,cloudauth:DeepfakeDetect,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.DeleteFaceVerifyResult,write_delete,Yes,client.DeleteFaceVerifyResult(),DeleteFaceVerifyResult,,,0,,,,,,cloudauth:DeleteFaceVerifyResult,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.DetectFaceAttributes,write_update,Yes,client.DetectFaceAttributes(),DetectFaceAttributes,,,0,,,,,,cloudauth:DetectFaceAttributes,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.Id2MetaPeriodVerify,write_update,Yes,client.Id2MetaPeriodVerify(),Id2MetaPeriodVerify,,,0,,,,,,cloudauth:Id2MetaPeriodVerify,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.Id2MetaStandardVerify,write_update,Yes,client.Id2MetaStandardVerify(),Id2MetaStandardVerify,,,0,,,,,,cloudauth:Id2MetaStandardVerify,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.Id2MetaVerify,write_update,Yes,client.Id2MetaVerify(),Id2MetaVerify,,,0,,,,,,cloudauth:Id2MetaVerify,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.InitFaceVerify,write_update,Yes,client.InitFaceVerify(),InitFaceVerify,,,0,,,,,,cloudauth:InitFaceVerify,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.InsertWhiteListSetting,write_update,Yes,client.InsertWhiteListSetting(),InsertWhiteListSetting,,,0,,,,,,cloudauth:InsertWhiteListSetting,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.LivenessFaceVerify,write_update,Yes,client.LivenessFaceVerify(),LivenessFaceVerify,,,0,,,,,,cloudauth:LivenessFaceVerify,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.Mobile3MetaDetailStandardVerify,write_update,Yes,client.Mobile3MetaDetailStandardVerify(),Mobile3MetaDetailStandardVerify,,,0,,,,,,cloudauth:Mobile3MetaDetailStandardVerify,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.Mobile3MetaDetailVerify,write_update,Yes,client.Mobile3MetaDetailVerify(),Mobile3MetaDetailVerify,,,0,,,,,,cloudauth:Mobile3MetaDetailVerify,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.Mobile3MetaSimpleStandardVerify,write_update,Yes,client.Mobile3MetaSimpleStandardVerify(),Mobile3MetaSimpleStandardVerify,,,0,,,,,,cloudauth:Mobile3MetaSimpleStandardVerify,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.Mobile3MetaSimpleVerify,write_update,Yes,client.Mobile3MetaSimpleVerify(),Mobile3MetaSimpleVerify,,,0,,,,,,cloudauth:Mobile3MetaSimpleVerify,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.MobileDetect,write_update,Yes,client.MobileDetect(),MobileDetect,,,0,,,,,,cloudauth:MobileDetect,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.MobileOnlineStatus,write_update,Yes,client.MobileOnlineStatus(),MobileOnlineStatus,,,0,,,,,,cloudauth:MobileOnlineStatus,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.MobileOnlineTime,write_update,Yes,client.MobileOnlineTime(),MobileOnlineTime,,,0,,,,,,cloudauth:MobileOnlineTime,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.ModifyDeviceInfo,write_update,Yes,client.ModifyDeviceInfo(),ModifyDeviceInfo,,,0,,,,,,cloudauth:ModifyDeviceInfo,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.PageQueryWhiteListSetting,write_update,Yes,client.PageQueryWhiteListSetting(),PageQueryWhiteListSetting,,,0,,,,,,cloudauth:PageQueryWhiteListSetting,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.RemoveWhiteListSetting,write_delete,Yes,client.RemoveWhiteListSetting(),RemoveWhiteListSetting,,,0,,,,,,cloudauth:RemoveWhiteListSetting,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.Vehicle5ItemQuery,write_update,Yes,client.Vehicle5ItemQuery(),Vehicle5ItemQuery,,,0,,,,,,cloudauth:Vehicle5ItemQuery,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.VehicleInsureQuery,write_update,Yes,client.VehicleInsureQuery(),VehicleInsureQuery,,,0,,,,,,cloudauth:VehicleInsureQuery,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.VehicleMetaVerify,write_update,Yes,client.VehicleMetaVerify(),VehicleMetaVerify,,,0,,,,,,cloudauth:VehicleMetaVerify,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.VehicleMetaVerifyV2,write_update,Yes,client.VehicleMetaVerifyV2(),VehicleMetaVerifyV2,,,0,,,,,,cloudauth:VehicleMetaVerifyV2,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.VehicleQuery,write_update,Yes,client.VehicleQuery(),VehicleQuery,,,0,,,,,,cloudauth:VehicleQuery,0,,true,2026-04-17T14:43:54Z
alicloud,cloudauth,alicloud.cloudauth.VerifyMaterial,write_update,Yes,client.VerifyMaterial(),VerifyMaterial,,,0,,,,,,cloudauth:VerifyMaterial,0,,true,2026-04-17T14:43:54Z
alicloud,cloudfw,alicloud.cloudfw.AddAddressBook,write_apply,Yes,client.AddAddressBook(),AddAddressBook,,,0,instance_id|instance_name|address_book_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|address_book_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,,cloudfw:AddAddressBook,0,,true,2026-04-17T14:43:54Z
alicloud,cloudfw,alicloud.cloudfw.AddControlPolicy,write_apply,Yes,client.AddControlPolicy(),AddControlPolicy,,,0,instance_id|instance_name|control_policy_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|control_policy_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,,cloudfw:AddControlPolicy,0,,true,2026-04-17T14:43:54Z
alicloud,cloudfw,alicloud.cloudfw.AddInstanceMembers,write_apply,Yes,client.AddInstanceMembers(),AddInstanceMembers,,,0,instance_id|instance_name|instance_member_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|instance_member_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,,cloudfw:AddInstanceMembers,0,,true,2026-04-17T14:43:54Z
alicloud,cloudfw,alicloud.cloudfw.BatchCopyVpcFirewallControlPolicy,other,Yes,client.BatchCopyVpcFirewallControlPolicy(),BatchCopyVpcFirewallControlPolicy,,,0,instance_id|instance_name|batch_copy_vpc_firewall_control_policy_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|batch_copy_vpc_firewall_control_policy_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,,cloudfw:BatchCopyVpcFirewallControlPolicy,0,,true,2026-04-17T14:43:54Z
alicloud,cloudfw,alicloud.cloudfw.CreateNatFirewallControlPolicy,write_create,Yes,client.CreateNatFirewallControlPolicy(),CreateNatFirewallControlPolicy,,,0,instance_id|instance_name|nat_firewall_control_policy_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|nat_firewall_control_policy_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,,cloudfw:CreateNatFirewallControlPolicy,0,,true,2026-04-17T14:43:54Z
alicloud,cms,alicloud.cms.CreateMetricRuleBlackList,write_create,Yes,client.CreateMetricRuleBlackList(),CreateMetricRuleBlackList,,,0,instance_id|instance_name|metric_rule_black_list_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|metric_rule_black_list_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,,cms:CreateMetricRuleBlackList,0,,true,2026-04-17T14:43:54Z
alicloud,cms,alicloud.cms.AddTags,write_apply,Yes,client.AddTags(),AddTags,,,0,instance_id|instance_name|tag_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|tag_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,,cms:AddTags,0,,true,2026-04-17T14:43:54Z
alicloud,cms,alicloud.cms.ApplyMetricRuleTemplate,write_apply,Yes,client.ApplyMetricRuleTemplate(),ApplyMetricRuleTemplate,,,0,instance_id|instance_name|metric_rule_template_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|metric_rule_template_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,,cms:ApplyMetricRuleTemplate,0,,true,2026-04-17T14:43:54Z
alicloud,cms,alicloud.cms.BatchCreateInstantSiteMonitor,other,Yes,client.BatchCreateInstantSiteMonitor(),BatchCreateInstantSiteMonitor,,,0,instance_id|instance_name|batch_create_instant_site_monitor_status|creation_time|region_id|zone_id|tags,instance_id:string|instance_name:string|batch_create_instant_site_monitor_status:string|creation_time:string|region_id:string|zone_id:string|tags:string,,,,cms:BatchCreateInstantSiteMonitor,0,,true,2026-04-17T14:43:54Z
